,LINE,PATTERN_ABSTRACT,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
15750,15751,ta1a2~3,r.w.D,LEXICON,[STEM-PV],taray~aD,taray~aD,PV,do_physical_exercise;practice_a_sport,pos:verb asp:p vox:a mod:i,,trans,,
15751,15752,{i1ota2a3,r.w.d,LEXICON,[STEM-PV],{irotAd,{urotid,PV_PASS,explore;visit_frequently;reconnoiter,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15752,15753,{i1ota2a3,r.w.d,LEXICON,[STEM-PV],{irotAd,{urotiyd,PV_PASS,explore;visit_frequently;reconnoiter,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15753,15754,{i1ota2a3,r.w.D,LEXICON,[STEM-PV],{irotAD,{urotiD,PV_PASS,practice;exercise,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15754,15755,{i1ota2a3,r.w.D,LEXICON,[STEM-PV],{irotAD,{urotiyD,PV_PASS,practice;exercise,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15755,15756,{isota1o2a3,r.w.d,LEXICON,[STEM-PV],{isotarAd,{usoturid,PV_PASS,aspire;strive,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15756,15757,{isota1o2a3,r.w.d,LEXICON,[STEM-PV],{isotarAd,{usoturiyd,PV_PASS,aspire;strive,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15757,15758,{isota1o2a3,r.w.D,LEXICON,[STEM-PV],{isotarAD,{usoturiD,PV_PASS,be_cheerful,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15758,15759,{isota1o2a3,r.w.D,LEXICON,[STEM-PV],{isotarAD,{usoturiyD,PV_PASS,be_cheerful,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15759,15760,>a1o2a3,r.w.d,LEXICON,[STEM-PV],>arAd,>urid,PV_PASS,want;desire;intend,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15760,15761,>a1o2a3,r.w.d,LEXICON,[STEM-PV],>arAd,>uriyd,PV_PASS,want;desire;intend,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15761,15762,1a2a3,r.w.d,LEXICON,[STEM-PV],rAd-u,rud,PV_PASS,tour;explore,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15762,15763,1a2a3,r.w.d,LEXICON,[STEM-PV],rAd-u,riyd,PV_PASS,tour;explore,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15763,15764,1a2a3,r.w.D,LEXICON,[STEM-PV],rAD-u,ruD,PV_PASS,domesticate;pacify,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15764,15765,1a2a3,r.w.D,LEXICON,[STEM-PV],rAD-u,riyD,PV_PASS,domesticate;pacify,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15765,15766,1a2~a3,r.w.D,LEXICON,[STEM-PV],raw~aD,ruw~iD,PV_PASS,domesticate;pacify;regulate,pos:verb asp:p vox:p mod:i,,intrans,,
15766,15767,1A2a3,r.w.d,LEXICON,[STEM-PV],rAwad,ruwwid,PV_PASS,entice;seduce,pos:verb asp:p vox:p mod:i,,intrans,,
15767,15768,1A2a3,r.w.D,LEXICON,[STEM-PV],rAwaD,ruwwiD,PV_PASS,try_to_pacify;try_to_regulate,pos:verb asp:p vox:p mod:i,,intrans,,
15768,15769,ta1a2~3,r.w.D,LEXICON,[STEM-PV],taraw~aD,turuw~iD,PV_PASS,practice;exercise,pos:verb asp:p vox:p mod:i,,intrans,,
15769,15770,ta1A2a3,r.w.D,LEXICON,[STEM-PV],tarAwaD,turuwwiD,PV_PASS,haggle;bargain,pos:verb asp:p vox:p mod:i,,intrans,,
15770,15771,ta1a2~3,r.w.D,LEXICON,[STEM-PV],taray~aD,turuy~iD,PV_PASS,do_physical_exercise;practice_a_sport,pos:verb asp:p vox:p mod:i,,intrans,,
15771,15772,{i1ota2a3,r.w.E,LEXICON,[STEM-PV],{irotAE,{irotaE,PV,be_frightened,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
15772,15773,{i1ota2a3,r.w.E,LEXICON,[STEM-PV],{irotAE,{irotAE,PV,be_frightened,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
15773,15774,>a1o2a3,r.w.E,LEXICON,[STEM-PV],>arAE,>araE,PV,frighten,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15774,15775,>a1o2a3,r.w.E,LEXICON,[STEM-PV],>arAE,>arAE,PV,frighten,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15775,15776,1a2a3,r.w.E,LEXICON,[STEM-PV],rAE-u,ruE,PV,surprise;startle;thrill,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15776,15777,1a2a3,r.w.E,LEXICON,[STEM-PV],rAE-u,rAE,PV,surprise;startle;thrill,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15777,15778,1a2~a3,r.w.E,LEXICON,[STEM-PV],raw~aE,raw~aE,PV,frighten,pos:verb asp:p vox:a mod:i,,trans,,
15778,15779,ta1a2~3,r.w.E,LEXICON,[STEM-PV],taraw~aE,taraw~aE,PV,be_frightened,pos:verb asp:p vox:a mod:i,,intrans,,
15779,15780,{i1ota2a3,r.w.E,LEXICON,[STEM-PV],{irotAE,{urotiE,PV_PASS,be_frightened,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15780,15781,{i1ota2a3,r.w.E,LEXICON,[STEM-PV],{irotAE,{urotiyE,PV_PASS,be_frightened,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15781,15782,>a1o2a3,r.w.E,LEXICON,[STEM-PV],>arAE,>uriE,PV_PASS,frighten,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15782,15783,>a1o2a3,r.w.E,LEXICON,[STEM-PV],>arAE,>uriyE,PV_PASS,frighten,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15783,15784,1a2a3,r.w.E,LEXICON,[STEM-PV],rAE-u,ruE,PV_PASS,surprise;startle;thrill,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15784,15785,1a2a3,r.w.E,LEXICON,[STEM-PV],rAE-u,riyE,PV_PASS,surprise;startle;thrill,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15785,15786,1a2~a3,r.w.E,LEXICON,[STEM-PV],raw~aE,ruw~iE,PV_PASS,frighten,pos:verb asp:p vox:p mod:i,,intrans,,
15786,15787,ta1a2~3,r.w.E,LEXICON,[STEM-PV],taraw~aE,turuw~iE,PV_PASS,be_frightened,pos:verb asp:p vox:p mod:i,,intrans,,
15787,15788,1a2a3,r.w.g,LEXICON,[STEM-PV],rAg-u,rug,PV,evade;dodge;swerve,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15788,15789,1a2a3,r.w.g,LEXICON,[STEM-PV],rAg-u,rAg,PV,evade;dodge;swerve,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15789,15790,1A2a3,r.w.g,LEXICON,[STEM-PV],rAwag,rAwag,PV,double-cross;deal_fraudulently_with,pos:verb asp:p vox:a mod:i,,trans,,
15790,15791,1a2a3,r.w.g,LEXICON,[STEM-PV],rAg-u,rug,PV_PASS,evade;dodge;swerve,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15791,15792,1a2a3,r.w.g,LEXICON,[STEM-PV],rAg-u,riyg,PV_PASS,evade;dodge;swerve,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15792,15793,1A2a3,r.w.g,LEXICON,[STEM-PV],rAwag,ruwwig,PV_PASS,double-cross;deal_fraudulently_with,pos:verb asp:p vox:p mod:i,,intrans,,
15793,15794,{i1ota2a3,r.w.H,LEXICON,[STEM-PV],{irotAH,{irotAH,PV,be_at_rest;relax;be_satisfied,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
15794,15795,{i1ota2a3,r.w.H,LEXICON,[STEM-PV],{irotAH,{irotaH,PV,be_at_rest;relax;be_satisfied,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
15795,15796,{isota1o2a3,r.w.H,LEXICON,[STEM-PV],{isotarAH,{isotaraH,PV,rest;relax;calm_down;be_pleased,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15796,15797,{isota1o2a3,r.w.H,LEXICON,[STEM-PV],{isotarAH,{isotarAH,PV,rest;relax;calm_down;be_pleased,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15797,15798,{isota1o2a3,r.w.H,LEXICON,[STEM-PV],{isotarowaH,{isotarowaH,PV,inhale;sniff;be_refreshed,pos:verb asp:p vox:a mod:i,,trans,,
15798,15799,>a1o2a3,r.w.H,LEXICON,[STEM-PV],>arAH,>araH,PV,make_rest;put_at_ease,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15799,15800,>a1o2a3,r.w.H,LEXICON,[STEM-PV],>arAH,>arAH,PV,make_rest;put_at_ease,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15800,15801,>a1o2a3,r.w.H,LEXICON,[STEM-PV],>arowaH,>arowaH,PV,smell_bad;stink,pos:verb asp:p vox:a mod:i,,trans,,
15801,15802,1a2a3,r.w.H,LEXICON,[STEM-PV],rAH-u,ruH,PV,begin;go,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15802,15803,1a2a3,r.w.H,LEXICON,[STEM-PV],rAH-u,rAH,PV,begin;go,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15803,15804,1a2~a3,r.w.H,LEXICON,[STEM-PV],raw~aH,raw~aH,PV,fan;ventilate;revive,pos:verb asp:p vox:a mod:i,,trans,,
15804,15805,1A2a3,r.w.H,LEXICON,[STEM-PV],rAwaH,rAwaH,PV,alternate;vary,pos:verb asp:p vox:a mod:i,,trans,,
15805,15806,1a2~a3,r.w.H,LEXICON,[STEM-PV],ray~aH,ray~aH,PV,make_rest;make_relax,pos:verb asp:p vox:a mod:i,,trans,,
15806,15807,ta1a2~3,r.w.H,LEXICON,[STEM-PV],taraw~aH,taraw~aH,PV,ventilate,pos:verb asp:p vox:a mod:i,,trans,,
15807,15808,ta1A2a3,r.w.H,LEXICON,[STEM-PV],tarAwaH,tarAwaH,PV,fluctuate;vary;range,pos:verb asp:p vox:a mod:i,,trans,,
15808,15809,{i1ota2a3,r.w.H,LEXICON,[STEM-PV],{irotAH,{urotiyH,PV_PASS,be_at_rest;relax;be_satisfied,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15809,15810,{i1ota2a3,r.w.H,LEXICON,[STEM-PV],{irotAH,{urotiH,PV_PASS,be_at_rest;relax;be_satisfied,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15810,15811,{isota1o2a3,r.w.H,LEXICON,[STEM-PV],{isotarAH,{usoturiH,PV_PASS,rest;relax;calm_down;be_pleased,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15811,15812,{isota1o2a3,r.w.H,LEXICON,[STEM-PV],{isotarAH,{usoturiyH,PV_PASS,rest;relax;calm_down;be_pleased,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15812,15813,{isota1o2a3,r.w.H,LEXICON,[STEM-PV],{isotarowaH,{usoturowiH,PV_PASS,inhale;sniff;be_refreshed,pos:verb asp:p vox:p mod:i,,intrans,,
15813,15814,>a1o2a3,r.w.H,LEXICON,[STEM-PV],>arAH,>uriH,PV_PASS,make_rest;put_at_ease,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15814,15815,>a1o2a3,r.w.H,LEXICON,[STEM-PV],>arAH,>uriyH,PV_PASS,make_rest;put_at_ease,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15815,15816,>a1o2a3,r.w.H,LEXICON,[STEM-PV],>arowaH,>urowiH,PV_PASS,smell_bad;stink,pos:verb asp:p vox:p mod:i,,intrans,,
15816,15817,1a2a3,r.w.H,LEXICON,[STEM-PV],rAH-u,ruH,PV_PASS,begin;go,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15817,15818,1a2a3,r.w.H,LEXICON,[STEM-PV],rAH-u,riyH,PV_PASS,begin;go,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15818,15819,1a2~a3,r.w.H,LEXICON,[STEM-PV],raw~aH,ruw~iH,PV_PASS,fan;ventilate;revive,pos:verb asp:p vox:p mod:i,,intrans,,
15819,15820,1A2a3,r.w.H,LEXICON,[STEM-PV],rAwaH,ruwwiH,PV_PASS,alternate;vary,pos:verb asp:p vox:p mod:i,,intrans,,
15820,15821,1a2~a3,r.w.H,LEXICON,[STEM-PV],ray~aH,ruy~iH,PV_PASS,make_rest;make_relax,pos:verb asp:p vox:p mod:i,,intrans,,
15821,15822,ta1a2~3,r.w.H,LEXICON,[STEM-PV],taraw~aH,turuw~iH,PV_PASS,ventilate,pos:verb asp:p vox:p mod:i,,intrans,,
15822,15823,ta1A2a3,r.w.H,LEXICON,[STEM-PV],tarAwaH,turuwwiH,PV_PASS,fluctuate;vary;range,pos:verb asp:p vox:p mod:i,,intrans,,
15823,15824,1a2a3,r.w.j,LEXICON,[STEM-PV],rAj-u,ruj,PV,circulate;spread;be_available,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15824,15825,1a2a3,r.w.j,LEXICON,[STEM-PV],rAj-u,rAj,PV,circulate;spread;be_available,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15825,15826,1a2~a3,r.w.j,LEXICON,[STEM-PV],raw~aj,raw~aj,PV,promote;market;circulate,pos:verb asp:p vox:a mod:i,,trans,,
15826,15827,1a2a3,r.w.j,LEXICON,[STEM-PV],rAj-u,ruj,PV_PASS,circulate;spread;be_available,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15827,15828,1a2a3,r.w.j,LEXICON,[STEM-PV],rAj-u,riyj,PV_PASS,circulate;spread;be_available,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15828,15829,1a2~a3,r.w.j,LEXICON,[STEM-PV],raw~aj,ruw~ij,PV_PASS,promote;market;circulate,pos:verb asp:p vox:p mod:i,,intrans,,
15829,15830,1a2~a3,r.w.l,LEXICON,[STEM-PV],raw~al,raw~al,PV,drool;slobber,pos:verb asp:p vox:a mod:i,,trans,,
15830,15831,1a2~a3,r.w.l,LEXICON,[STEM-PV],raw~al,ruw~il,PV_PASS,drool;slobber,pos:verb asp:p vox:p mod:i,,intrans,,
15831,15832,1a2a3,r.w.m,LEXICON,[STEM-PV],rAm-u,rum,PV,desire;wish;covet,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15832,15833,1a2a3,r.w.m,LEXICON,[STEM-PV],rAm-u,rAm,PV,desire;wish;covet,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15833,15834,1a2a3,r.w.m,LEXICON,[STEM-PV],rAm-u,rum,PV_PASS,desire;wish;covet,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15834,15835,1a2a3,r.w.m,LEXICON,[STEM-PV],rAm-u,riym,PV_PASS,desire;wish;covet,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15835,15836,>a1o2a3,r.w.q,LEXICON,[STEM-PV],>arAq,>araq,PV,pour;spill,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15836,15837,>a1o2a3,r.w.q,LEXICON,[STEM-PV],>arAq,>arAq,PV,pour;spill,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15837,15838,1a2a3,r.w.q,LEXICON,[STEM-PV],rAq-u,ruq,PV,please;be_pure;surpass,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15838,15839,1a2a3,r.w.q,LEXICON,[STEM-PV],rAq-u,rAq,PV,please;be_pure;surpass,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15839,15840,1a2~a3,r.w.q,LEXICON,[STEM-PV],raw~aq,raw~aq,PV,clarify;purify;filter,pos:verb asp:p vox:a mod:i,,trans,,
15840,15841,ta1a2~3,r.w.q,LEXICON,[STEM-PV],taraw~aq,taraw~aq,PV,have_breakfast,pos:verb asp:p vox:a mod:i,,trans,,
15841,15842,>a1o2a3,r.w.q,LEXICON,[STEM-PV],>arAq,>uriq,PV_PASS,pour;spill,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15842,15843,>a1o2a3,r.w.q,LEXICON,[STEM-PV],>arAq,>uriyq,PV_PASS,pour;spill,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15843,15844,1a2a3,r.w.q,LEXICON,[STEM-PV],rAq-u,ruq,PV_PASS,please;be_pure;surpass,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15844,15845,1a2a3,r.w.q,LEXICON,[STEM-PV],rAq-u,riyq,PV_PASS,please;be_pure;surpass,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15845,15846,1a2~a3,r.w.q,LEXICON,[STEM-PV],raw~aq,ruw~iq,PV_PASS,clarify;purify;filter,pos:verb asp:p vox:p mod:i,,intrans,,
15846,15847,ta1a2~3,r.w.q,LEXICON,[STEM-PV],taraw~aq,turuw~iq,PV_PASS,have_breakfast,pos:verb asp:p vox:p mod:i,,intrans,,
15847,15848,1a2~a3,r.w.s,LEXICON,[STEM-PV],raw~as,raw~as,PV,sharpen;taper;give_a_heading/title,pos:verb asp:p vox:a mod:i,,trans,,
15848,15849,1a2~a3,r.w.s,LEXICON,[STEM-PV],raw~as,ruw~is,PV_PASS,sharpen;taper;give_a_heading/title,pos:verb asp:p vox:p mod:i,,intrans,,
15849,15850,1a2a3,r.w.v,LEXICON,[STEM-PV],rAv-u,ruv,PV,drop_dung,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15850,15851,1a2a3,r.w.v,LEXICON,[STEM-PV],rAv-u,rAv,PV,drop_dung,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15851,15852,1a2a3,r.w.v,LEXICON,[STEM-PV],rAv-u,ruv,PV_PASS,drop_dung,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15852,15853,1a2a3,r.w.v,LEXICON,[STEM-PV],rAv-u,riyv,PV_PASS,drop_dung,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15853,15854,{i1ota2a3,r.w.y,LEXICON,[STEM-PV],{irotawaY,{irotaw,PV,be_irrigated,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
15854,15855,>a1o2a3,r.w.y,LEXICON,[STEM-PV],>arowaY,>arow,PV,irrigate,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
15855,15856,1a2~a3,r.w.y,LEXICON,[STEM-PV],raw~aY,raw~,PV,irrigate,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
15856,15857,1a2a3,r.w.y,LEXICON,[STEM-PV],rawaY-i,raw,PV,tell;report;relate;narrate,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
15857,15858,ta1a2~3,r.w.y,LEXICON,[STEM-PV],taraw~aY,taraw~,PV,ponder;reflect,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
15858,15859,{i1ota2a3,r.w.y,LEXICON,[STEM-PV],{irotawaY,{urotuw,PV_PASS,be_irrigated,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15859,15860,>a1o2a3,r.w.y,LEXICON,[STEM-PV],>arowaY,>urow,PV_PASS,irrigate,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15860,15861,1a2~a3,r.w.y,LEXICON,[STEM-PV],raw~aY,ruw~,PV_PASS,irrigate,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15861,15862,1a2a3,r.w.y,LEXICON,[STEM-PV],rawaY-i,ruw,PV_PASS,tell;report;relate;narrate,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15862,15863,ta1a2~3,r.w.y,LEXICON,[STEM-PV],taraw~aY,turuw~,PV_PASS,ponder;reflect,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15863,15864,1a2a3,r.w.z,LEXICON,[STEM-PV],rAz-u,ruz,PV,weigh;examine;consider,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15864,15865,1a2a3,r.w.z,LEXICON,[STEM-PV],rAz-u,rAz,PV,weigh;examine;consider,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15865,15866,1a2a3,r.w.z,LEXICON,[STEM-PV],rAz-u,ruz,PV_PASS,weigh;examine;consider,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15866,15867,1a2a3,r.w.z,LEXICON,[STEM-PV],rAz-u,riyz,PV_PASS,weigh;examine;consider,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15867,15868,1a2~a3,r.x.m,LEXICON,[STEM-PV],rax~am,rax~am,PV,soften;make_mellow,pos:verb asp:p vox:a mod:i,,trans,,
15868,15869,1a2a3,r.x.m,LEXICON,[STEM-PV],raxum-u,raxum,PV,be_soft;be_gentle,pos:verb asp:p vox:a mod:i,,intrans,,
15869,15870,1a2~a3,r.x.m,LEXICON,[STEM-PV],rax~am,rux~im,PV_PASS,soften;make_mellow,pos:verb asp:p vox:p mod:i,,intrans,,
15870,15871,1a2a3,r.x.m,LEXICON,[STEM-PV],raxum-u,ruxim,PV_PASS,be_soft;be_gentle,pos:verb asp:p vox:p mod:i,,intrans,,
15871,15872,{isota1o2a3,r.x.S,LEXICON,[STEM-PV],{isotaroxaS,{isotaroxaS,PV,regard_as_inexpensive;request_permission,pos:verb asp:p vox:a mod:i,,trans,,
15872,15873,>a1o2a3,r.x.S,LEXICON,[STEM-PV],>aroxaS,>aroxaS,PV,cheapen,pos:verb asp:p vox:a mod:i,,trans,,
15873,15874,1a2~a3,r.x.S,LEXICON,[STEM-PV],rax~aS,rax~aS,PV,authorize;license,pos:verb asp:p vox:a mod:i,,trans,,
15874,15875,1a2a3,r.x.S,LEXICON,[STEM-PV],raxuS-u,raxuS,PV,be_cheap;be_tender,pos:verb asp:p vox:a mod:i,,intrans,,
15875,15876,ta1a2~3,r.x.S,LEXICON,[STEM-PV],tarax~aS,tarax~aS,PV,be_compromising;make_concessions,pos:verb asp:p vox:a mod:i,,intrans,,
15876,15877,{isota1o2a3,r.x.S,LEXICON,[STEM-PV],{isotaroxaS,{usoturoxiS,PV_PASS,regard_as_inexpensive;request_permission,pos:verb asp:p vox:p mod:i,,intrans,,
15877,15878,>a1o2a3,r.x.S,LEXICON,[STEM-PV],>aroxaS,>uroxiS,PV_PASS,cheapen,pos:verb asp:p vox:p mod:i,,intrans,,
15878,15879,1a2~a3,r.x.S,LEXICON,[STEM-PV],rax~aS,rux~iS,PV_PASS,authorize;license,pos:verb asp:p vox:p mod:i,,intrans,,
15879,15880,1a2a3,r.x.S,LEXICON,[STEM-PV],raxuS-u,ruxiS,PV_PASS,be_cheap;be_tender,pos:verb asp:p vox:p mod:i,,intrans,,
15880,15881,ta1a2~3,r.x.S,LEXICON,[STEM-PV],tarax~aS,turux~iS,PV_PASS,be_compromising;make_concessions,pos:verb asp:p vox:p mod:i,,intrans,,
15881,15882,{i1ota2a3,r.x.w,LEXICON,[STEM-PV],{irotaxaY,{irotax,PV,relax;slacken;slump,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
15882,15883,{isota1o2a3,r.x.w,LEXICON,[STEM-PV],{isotaroxaY,{isotarox,PV,relax;slacken;slump,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
15883,15884,>a1o2a3,r.x.w,LEXICON,[STEM-PV],>aroxaY,>arox,PV,loosen;lower,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
15884,15885,1a2a3,r.x.w,LEXICON,[STEM-PV],raxA-u,rax,PV,live_in_ease_or_opulence,pos:verb asp:p vox:a mod:i,,#-aw defective trans,,
15885,15886,1a2a3,r.x.w,LEXICON,[STEM-PV],raxiy-a,rax,PV,be_loose;slacken,pos:verb asp:p vox:a mod:i,,#-iy defective intrans,,
15886,15887,1a2a3,r.x.w,LEXICON,[STEM-PV],raxuw-a,raxuw,PV,be_loose;slacken,pos:verb asp:p vox:a mod:i,,intrans,,
15887,15888,ta1A2a3,r.x.w,LEXICON,[STEM-PV],tarAxaY,tarAx,PV,slacken;slump,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
15888,15889,{i1ota2a3,r.x.w,LEXICON,[STEM-PV],{irotaxaY,{urotux,PV_PASS,relax;slacken;slump,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15889,15890,{isota1o2a3,r.x.w,LEXICON,[STEM-PV],{isotaroxaY,{usoturox,PV_PASS,relax;slacken;slump,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15890,15891,>a1o2a3,r.x.w,LEXICON,[STEM-PV],>aroxaY,>urox,PV_PASS,loosen;lower,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15891,15892,1a2a3,r.x.w,LEXICON,[STEM-PV],raxA-u,rux,PV_PASS,live_in_ease_or_opulence,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15892,15893,1a2a3,r.x.w,LEXICON,[STEM-PV],raxiy-a,rux,PV_PASS,be_loose;slacken,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15893,15894,1a2a3,r.x.w,LEXICON,[STEM-PV],raxuw-a,ruxiw,PV_PASS,be_loose;slacken,pos:verb asp:p vox:p mod:i,,intrans,,
15894,15895,ta1A2a3,r.x.w,LEXICON,[STEM-PV],tarAxaY,turuwx,PV_PASS,slacken;slump,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
15895,15896,1a2a3,r.x.x,LEXICON,[STEM-PV],rax~-u,rax~,PV,dilute,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
15896,15897,1a2a3,r.x.x,LEXICON,[STEM-PV],rax~-u,raxax,PV,dilute,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
15897,15898,1a2a3,r.x.x,LEXICON,[STEM-PV],rax~-u,rux~,PV_PASS,dilute,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
15898,15899,1a2a3,r.x.x,LEXICON,[STEM-PV],rax~-u,ruxix,PV_PASS,dilute,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
15899,15900,1a2a3,r.y.$,LEXICON,[STEM-PV],rA$,ri$,PV,provide_with_feathers;become_wealthy,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
15900,15901,1a2a3,r.y.$,LEXICON,[STEM-PV],rA$,rA$,PV,provide_with_feathers;become_wealthy,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
15901,15902,1a2~a3,r.y.$,LEXICON,[STEM-PV],ray~a$,ray~a$,PV,provide_with_feathers,pos:verb asp:p vox:a mod:i,,trans,,
15902,15903,ta1a2~3,r.y.$,LEXICON,[STEM-PV],taray~a$,taray~a$,PV,become_wealthy,pos:verb asp:p vox:a mod:i,,intrans,,
15903,15904,1a2a3,r.y.$,LEXICON,[STEM-PV],rA$,ru$,PV_PASS,provide_with_feathers;become_wealthy,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
15904,15905,1a2a3,r.y.$,LEXICON,[STEM-PV],rA$,riy$,PV_PASS,provide_with_feathers;become_wealthy,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
15905,15906,1a2~a3,r.y.$,LEXICON,[STEM-PV],ray~a$,ruy~i$,PV_PASS,provide_with_feathers,pos:verb asp:p vox:p mod:i,,intrans,,
15906,15907,ta1a2~3,r.y.$,LEXICON,[STEM-PV],taray~a$,turuy~i$,PV_PASS,become_wealthy,pos:verb asp:p vox:p mod:i,,intrans,,
