,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
9854,9855,ta1a2~3,x.l.j,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxal~aj,taxal~aj,IV,be_shaken;be_convulsed;be_rocked,pos:verb asp:i vox:a,,a-# intrans,,
9855,9856,1A2a3,x.l.j,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAlaj,xAlij,IV,trouble;preoccupy,pos:verb asp:i vox:a,,u-# trans,,
9856,9857,1a2a3,x.l.j,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xalaj-i,xolij,IV,trouble;preoccupy,pos:verb asp:i vox:a,,a-# trans,,
9857,9858,{i1ota2a3,x.l.l,c+n.c-n.2,{i1ota2~,1ota2~,LEXICON,[STEM-IV],{ixotal~,xotal~,IV,weaken;malfunction,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
9858,9859,{i1ota2a3,x.l.l,c+n.c-n.2,{i1ota2~,1ota2i3,LEXICON,[STEM-IV],{ixotal~,xotalil,IV,weaken;malfunction,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
9859,9860,>a1o2a3,x.l.l,c+n.c-n.2,>a1a2~,1i2~,LEXICON,[STEM-IV],>axal~,xil~,IV,offend;disturb,pos:verb asp:i vox:a,v-suff,u-# gem trans,,
9860,9861,>a1o2a3,x.l.l,c+n.c-n.2,>a1a2~,1o2i3,LEXICON,[STEM-IV],>axal~,xolil,IV,offend;disturb,pos:verb asp:i vox:a,c-suff,u-# gem trans,,
9861,9862,ta1a2~3,x.l.l,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxal~al,taxal~al,IV,punctuate;interrupt,pos:verb asp:i vox:a,,a-# trans,,
9862,9863,1A2a3,x.l.l,c+n.c-n.2,1A2~,1A2~,LEXICON,[STEM-IV],xAl~,xAl~,IV,befriend,pos:verb asp:i vox:a,v-suff,u-# gem trans,,
9863,9864,1A2a3,x.l.l,c+n.c-n.2,1A2~,1A2i3,LEXICON,[STEM-IV],xAl~,xAlil,IV,befriend,pos:verb asp:i vox:a,c-suff,u-# gem trans,,
9864,9865,1a2a3,x.l.l,c+n.c-n.2,1a2~-u,1u2~,LEXICON,[STEM-IV],xal~-u,xul~,IV,pick,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
9865,9866,1a2a3,x.l.l,c+n.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],xal~-u,xolul,IV,pick,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
9866,9867,1a2~a3,x.l.l,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xal~al,xal~il,IV,make_sour;pickle;pick,pos:verb asp:i vox:a,,u-# trans,,
9867,9868,{i1ota2a3,x.l.q,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotalaq,xotaliq,IV,invent;devise;fabricate,pos:verb asp:i vox:a,,a-# trans,,
9868,9869,>a1o2a3,x.l.q,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axolaq,xoliq,IV,wear_out,pos:verb asp:i vox:a,,u-# trans,,
9869,9870,ta1a2~3,x.l.q,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxal~aq,taxal~aq,IV,be_perfumed;be_molded;become_angry,pos:verb asp:i vox:a,,a-# intrans,,
9870,9871,1a2~a3,x.l.q,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xal~aq,xal~iq,IV,perfume,pos:verb asp:i vox:a,,u-# trans,,
9871,9872,1a2a3,x.l.q,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xalaq-u,xoluq,IV,create;shape;mold,pos:verb asp:i vox:a,,a-# trans,,
9872,9873,1a2a3,x.l.q,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xaliq-a,xolaq,IV,be_old;worn,pos:verb asp:i vox:a,,a-# intrans,,
9873,9874,1a2a3,x.l.q,c+n.c+n.c-n,1a2u3-u,1o2u3,LEXICON,[STEM-IV],xaluq-u,xoluq,IV,be_old;be_suitable;be_worn,pos:verb asp:i vox:a,,a-# intrans,,
9874,9875,{isota1o2a3,x.l.S,c+n.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isotaxolaS,sotaxoliS,IV,extract;derive,pos:verb asp:i vox:a,,a-# trans,,
9875,9876,{i1ota2a3,x.l.s,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotalas,xotalis,IV,steal;misappropriate,pos:verb asp:i vox:a,,a-# trans,,
9876,9877,>a1o2a3,x.l.S,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axolaS,xoliS,IV,be_devoted;dedicate,pos:verb asp:i vox:a,,u-# trans,,
9877,9878,ta1a2~3,x.l.S,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxal~aS,taxal~aS,IV,get_rid_of,pos:verb asp:i vox:a,,a-# trans,,
9878,9879,ta1A2a3,x.l.S,c+n.c+n.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],taxAlaS,taxAlaS,IV,act_with_integrity,pos:verb asp:i vox:a,,a-# trans,,
9879,9880,1a2~a3,x.l.S,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xal~aS,xal~iS,IV,purify;refine;clarify,pos:verb asp:i vox:a,,u-# trans,,
9880,9881,1A2a3,x.l.s,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAlas,xAlis,IV,steal,pos:verb asp:i vox:a,,u-# trans,,
9881,9882,1A2a3,x.l.S,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAlaS,xAliS,IV,be_sincere;treat_fairly,pos:verb asp:i vox:a,,u-# trans,,
9882,9883,1a2a3,x.l.s,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xalas-i,xolis,IV,steal;pilfer,pos:verb asp:i vox:a,,a-# trans,,
9883,9884,1a2a3,x.l.S,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xalaS-u,xoluS,IV,conclude,pos:verb asp:i vox:a,,a-# intrans,,
9884,9885,{i1ota2a3,x.l.T,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotalaT,xotaliT,IV,mix;associate,pos:verb asp:i vox:a,,a-# trans,,
9885,9886,1a2~a3,x.l.T,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xal~aT,xal~iT,IV,mix;blend;confuse,pos:verb asp:i vox:a,,u-# trans,,
9886,9887,1A2a3,x.l.T,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAlaT,xAliT,IV,mix;mingle,pos:verb asp:i vox:a,,u-# trans,,
9887,9888,1a2a3,x.l.T,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xalaT-i,xoliT,IV,mix;blend;confuse,pos:verb asp:i vox:a,,a-# trans,,
9888,9889,{i1ota2a3,x.l.w,c+n.c+n.w,{i1ota2aY,1ota2,LEXICON,[STEM-IV],{ixotalaY,xotal,IV,withdraw;retire,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
9889,9890,>a1o2a3,x.l.w,c+n.c+n.w,>a1o2aY,1o2,LEXICON,[STEM-IV],>axolaY,xol,IV,allow;evacuate,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
9890,9891,ta1a2~3,x.l.w,c+n.c+n.w,ta1a2~aY,ta1a2~,LEXICON,[STEM-IV],taxal~aY,taxal~,IV,abandon;relinquish;surrender,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
9891,9892,1a2~a3,x.l.w,c+n.c+n.w,1a2~aY,1a2~,LEXICON,[STEM-IV],xal~aY,xal~,IV,release;evacuate;allow,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
9892,9893,1a2a3,x.l.w,c+n.c+n.w,1a2A-u,1o2,LEXICON,[STEM-IV],xalA-u,xol,IV,be_empty;be_vacant;be_void_(of);withdraw,pos:verb asp:i vox:a,,a-# #-uw defective trans,,
9893,9894,ta1a2o3a4,x.l.x.l,c+n.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],taxaloxal,taxaloxal,IV,be_shaken;be_disjointed;become_rarefied,pos:verb asp:i vox:a,,a-# intrans,,
9894,9895,1a2o3a4,x.l.x.l,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xaloxal,xaloxil,IV,shake;rock;rarefy,pos:verb asp:i vox:a,,u-# trans,,
9895,9896,1a2~a3,x.m.$,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xam~a$,xam~i$,IV,scratch,pos:verb asp:i vox:a,,u-# trans,,
9896,9897,1a2a3,x.m.$,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xama$-i,xomi$,IV,scratch,pos:verb asp:i vox:a,,a-# trans,,
9897,9898,1a2a3,x.m.$,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xama$-u,xomu$,IV,scratch,pos:verb asp:i vox:a,,a-# trans,,
9898,9899,>a1o2a3,x.m.d,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axomad,xomid,IV,extinguish;calm;subdue,pos:verb asp:i vox:a,,u-# trans,,
9899,9900,1a2a3,x.m.d,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xamad-u,xomud,IV,go_out;calm_down;die_down,pos:verb asp:i vox:a,,a-# trans,,
9900,9901,1a2a3,x.m.E,c+n.c+n.c-n,1a2a3-a,1o2a3,LEXICON,[STEM-IV],xamaE-a,xomaE,IV,limp,pos:verb asp:i vox:a,,a-# trans,,
9901,9902,1a2a3,x.m.j,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xamij-a,xomaj,IV,spoil;rot;decay,pos:verb asp:i vox:a,,a-# trans,,
9902,9903,1a2a3,x.m.l,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xamal-u,xomul,IV,be_unknown;be_obscure;be_weak,pos:verb asp:i vox:a,,a-# intrans,,
9903,9904,1a2a3,x.m.m,c+n.c-n.2,1a2~-i,1i2~,LEXICON,[STEM-IV],xam~-i,xim~,IV,stink;rot;decay,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
9904,9905,1a2a3,x.m.m,c+n.c-n.2,1a2~-i,1o2i3,LEXICON,[STEM-IV],xam~-i,xomim,IV,stink;rot;decay,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
9905,9906,1a2a3,x.m.m,c+n.c-n.2,1a2~-u,1u2~,LEXICON,[STEM-IV],xam~-u,xum~,IV,stink;rot;decay;sweep,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
9906,9907,1a2a3,x.m.m,c+n.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],xam~-u,xomum,IV,stink;rot;decay;sweep,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
9907,9908,1a2~a3,x.m.n,c+n.c+n.n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xam~an,xam~in,IV,guess;assess;estimate;conjecture,pos:verb asp:i vox:a,,u-# #n trans,,
9908,9909,{i1ota2a3,x.m.r,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotamar,xotamir,IV,ferment;ripen,pos:verb asp:i vox:a,,a-# trans,,
9909,9910,>a1o2a3,x.m.r,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axomar,xomir,IV,leaven;ferment;harbor,pos:verb asp:i vox:a,,u-# trans,,
9910,9911,ta1a2~3,x.m.r,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxam~ar,taxam~ar,IV,ferment;veil,pos:verb asp:i vox:a,,a-# trans,,
9911,9912,ta1A2a3,x.m.r,c+n.c+n.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],taxAmar,taxAmar,IV,collude;conspire,pos:verb asp:i vox:a,,a-# trans,,
9912,9913,1a2~a3,x.m.r,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xam~ar,xam~ir,IV,cover;conceal;ferment,pos:verb asp:i vox:a,,u-# trans,,
9913,9914,1A2a3,x.m.r,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAmar,xAmir,IV,permeate;mix,pos:verb asp:i vox:a,,u-# trans,,
9914,9915,1a2a3,x.m.r,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xamar-u,xomur,IV,cover;conceal;ferment,pos:verb asp:i vox:a,,a-# trans,,
9915,9916,1a2~a3,x.m.s,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xam~as,xam~is,IV,multiply_by_five;make_pentagonal;divide_into_five_parts,pos:verb asp:i vox:a,,u-# trans,,
9916,9917,1a2a3,x.m.S,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xamaS-u,xomuS,IV,be_empty;be_hungry,pos:verb asp:i vox:a,,a-# intrans,,
9917,9918,1a2a3,x.m.S,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xamiS-a,xomaS,IV,be_empty;be_hungry,pos:verb asp:i vox:a,,a-# intrans,,
9918,9919,1a2o3a4,x.n.d.q,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xanodaq,xanodiq,IV,dig_a_trench,pos:verb asp:i vox:a,,u-# trans,,
9919,9920,1a2a3,x.n.E,c+n.c+n.c-n,1a2a3-a,1o2a3,LEXICON,[STEM-IV],xanaE-a,xonaE,IV,surrender;yield;humble,pos:verb asp:i vox:a,,a-# trans,,
9920,9921,1a2o3a4,x.n.f.r,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xanofar,xanofir,IV,snuffle;snort,pos:verb asp:i vox:a,,u-# trans,,
9921,9922,1a2a3,x.n.n,c+n.n.n,1a2~-i,1i2~,LEXICON,[STEM-IV],xan~-i,xin~,IV,nasalize;twang,pos:verb asp:i vox:a,v-suff,a-# #n gem trans,,
9922,9923,1a2a3,x.n.n,c+n.n.n,1a2~-i,1o2i3,LEXICON,[STEM-IV],xan~-i,xonin,IV,nasalize;twang,pos:verb asp:i vox:a,c-suff,a-# #n gem trans,,
9923,9924,{ino1a2a3,x.n.q,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoxanaq,noxaniq,IV,be_choked;be_throttled,pos:verb asp:i vox:a,,a-# intrans,,
9924,9925,{i1ota2a3,x.n.q,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotanaq,xotaniq,IV,be_throttled;be_constricted;be_choked,pos:verb asp:i vox:a,,a-# intrans,,
9925,9926,ta1A2a3,x.n.q,c+n.c+n.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],taxAnaq,taxAnaq,IV,quarrel,pos:verb asp:i vox:a,,a-# trans,,
9926,9927,1A2a3,x.n.q,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAnaq,xAniq,IV,quarrel,pos:verb asp:i vox:a,,u-# trans,,
9927,9928,1a2a3,x.n.q,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xanaq-u,xonuq,IV,choke;suppress;throttle_down,pos:verb asp:i vox:a,,a-# trans,,
9928,9929,ta1a2~3,x.n.v,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxan~av,taxan~av,IV,be_effeminate,pos:verb asp:i vox:a,,a-# intrans,,
9929,9930,1a2a3,x.n.v,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xaniv-a,xonav,IV,be_soft;be_effeminate,pos:verb asp:i vox:a,,a-# intrans,,
9930,9931,1a2a3,x.n.w,c+n.c+n.w,1a2A-u,1o2,LEXICON,[STEM-IV],xanA-u,xon,IV,be_obscene,pos:verb asp:i vox:a,,a-# #-uw defective trans,,
9931,9932,1a2o3a4,x.n.x.n,c+n.c+n.c+n.n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xanoxan,xanoxin,IV,nasalize;twang,pos:verb asp:i vox:a,,u-# #n trans,,
9932,9933,>a1o2a3,x.n.y,c+n.c+n.y,>a1o2aY,1o2,LEXICON,[STEM-IV],>axonaY,xon,IV,afflict;wear_down;ruin,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
9933,9934,1a2a3,x.n.y,c+n.c+n.y,1a2i3-a,1o2,LEXICON,[STEM-IV],xaniy-a,xon,IV,be_obscene,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
9934,9935,1a2a3,x.r.>,c+n.c+n.},1a2i3-a,1o2,LEXICON,[STEM-IV],xari}-a,xor,IV,defecate,pos:verb asp:i vox:a,,a-# #-a> trans,,
9935,9936,>a1o2a3,x.r.b,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axorab,xorib,IV,destroy,pos:verb asp:i vox:a,,u-# trans,,
9936,9937,ta1a2~3,x.r.b,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxar~ab,taxar~ab,IV,be_destroyed,pos:verb asp:i vox:a,,a-# intrans,,
9937,9938,1a2~a3,x.r.b,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xar~ab,xar~ib,IV,destroy,pos:verb asp:i vox:a,,u-# trans,,
9938,9939,1a2a3,x.r.b,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xarab-i,xorib,IV,destroy;demolish,pos:verb asp:i vox:a,,a-# trans,,
9939,9940,1a2a3,x.r.b,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xarib-a,xorab,IV,be_destroyed;disintegrate,pos:verb asp:i vox:a,,a-# intrans,,
9940,9941,1a2o3a4,x.r.b.$,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xaroba$,xarobi$,IV,scratch;scribble,pos:verb asp:i vox:a,,u-# trans,,
9941,9942,1a2o3a4,x.r.b.q,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xarobaq,xarobiq,IV,perforate;spoil,pos:verb asp:i vox:a,,u-# trans,,
9942,9943,1a2o3a4,x.r.b.T,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xarobaT,xarobiT,IV,disarrange;confuse,pos:verb asp:i vox:a,,u-# trans,,
9943,9944,1a2a3,x.r.d,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xarid-a,xorad,IV,be_a_virgin;be_chaste;be_innocent,pos:verb asp:i vox:a,,a-# intrans,,
9944,9945,{ino1a2a3,x.r.E,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoxaraE,noxariE,IV,be_limp;be_slack;be_yielding,pos:verb asp:i vox:a,,a-# intrans,,
9945,9946,{i1ota2a3,x.r.E,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotaraE,xotariE,IV,invent;originate;devise;make_up,pos:verb asp:i vox:a,,a-# trans,,
9946,9947,1a2a3,x.r.E,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xariE-a,xoraE,IV,be_limp;be_slack;be_yielding,pos:verb asp:i vox:a,,a-# intrans,,
9947,9948,1a2a3,x.r.E,c+n.c+n.c-n,1a2u3-a,1o2u3,LEXICON,[STEM-IV],xaruE-a,xoruE,IV,be_limp;be_slack;be_yielding,pos:verb asp:i vox:a,,a-# intrans,,
9948,9949,1a2~a3,x.r.f,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xar~af,xar~if,IV,be_senile;drivel,pos:verb asp:i vox:a,,u-# trans,,
9949,9950,1a2a3,x.r.f,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xarif-a,xoraf,IV,be_senile;drivel,pos:verb asp:i vox:a,,a-# intrans,,
9950,9951,1a2o3a4,x.r.f.$,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xarofa$,xarofi$,IV,shuffle;mix,pos:verb asp:i vox:a,,u-# trans,,
9951,9952,{isota1o2a3,x.r.j,c+n.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isotaxoraj,sotaxorij,IV,extract;derive;conclude,pos:verb asp:i vox:a,,a-# trans,,
9952,9953,>a1o2a3,x.r.j,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axoraj,xorij,IV,remove;oust;emit;extricate,pos:verb asp:i vox:a,,u-# trans,,
9953,9954,ta1a2~3,x.r.j,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxar~aj,taxar~aj,IV,be_graduated;graduate,pos:verb asp:i vox:a,,a-# intrans,,
9954,9955,ta1A2a3,x.r.j,c+n.c+n.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],taxAraj,taxAraj,IV,disengage;disassociate,pos:verb asp:i vox:a,,a-# trans,,
9955,9956,1a2~a3,x.r.j,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xar~aj,xar~ij,IV,oust;remove,pos:verb asp:i vox:a,,u-# trans,,
9956,9957,1a2a3,x.r.j,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xaraj-u,xoruj,IV,go_out;exit;leave,pos:verb asp:i vox:a,,a-# intrans,,
9957,9958,{ino1a2a3,x.r.m,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoxaram,noxarim,IV,be_pierced;be_disturbed,pos:verb asp:i vox:a,,a-# intrans,,
9958,9959,{i1ota2a3,x.r.m,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotaram,xotarim,IV,destroy,pos:verb asp:i vox:a,,a-# trans,,
9959,9960,1a2~a3,x.r.m,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xar~am,xar~im,IV,perforate;pierce,pos:verb asp:i vox:a,,u-# trans,,
9960,9961,1a2a3,x.r.m,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xaram-i,xorim,IV,perforate;pierce,pos:verb asp:i vox:a,,a-# trans,,
9961,9962,{ino1a2a3,x.r.q,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoxaraq,noxariq,IV,be_torn;be_broken,pos:verb asp:i vox:a,,a-# intrans,,
9962,9963,{i1ota2a3,x.r.q,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotaraq,xotariq,IV,pierce;break;traverse,pos:verb asp:i vox:a,,a-# trans,,
9963,9964,>a1o2a3,x.r.q,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axoraq,xoriq,IV,lurk,pos:verb asp:i vox:a,,u-# trans,,
9964,9965,ta1a2~3,x.r.q,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxar~aq,taxar~aq,IV,be_torn;be_broken,pos:verb asp:i vox:a,,a-# intrans,,
9965,9966,1a2a3,x.r.q,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xaraq-i,xoriq,IV,tear;violate,pos:verb asp:i vox:a,,a-# trans,,
9966,9967,1a2a3,x.r.q,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xaraq-u,xoruq,IV,tear;violate,pos:verb asp:i vox:a,,a-# trans,,
9967,9968,1a2a3,x.r.r,c+n.c-n.2,1a2~-i,1i2~,LEXICON,[STEM-IV],xar~-i,xir~,IV,murmur;snore;fall_down,pos:verb asp:i vox:a,v-suff,a-# gem intrans,,
9968,9969,1a2a3,x.r.r,c+n.c-n.2,1a2~-i,1o2i3,LEXICON,[STEM-IV],xar~-i,xorir,IV,murmur;snore;fall_down,pos:verb asp:i vox:a,c-suff,a-# gem intrans,,
9969,9970,1a2a3,x.r.r,c+n.c-n.2,1a2~-u,1u2~,LEXICON,[STEM-IV],xar~-u,xur~,IV,murmur;snore;fall_down,pos:verb asp:i vox:a,v-suff,a-# gem intrans,,
9970,9971,1a2a3,x.r.r,c+n.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],xar~-u,xorur,IV,murmur;snore;fall_down,pos:verb asp:i vox:a,c-suff,a-# gem intrans,,
9971,9972,>a1o2a3,x.r.s,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axoras,xoris,IV,silence;gag,pos:verb asp:i vox:a,,u-# trans,,
9972,9973,ta1a2~3,x.r.S,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxar~aS,taxar~aS,IV,fabricate_lies,pos:verb asp:i vox:a,,a-# trans,,
9973,9974,1a2a3,x.r.S,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xaraS-u,xoruS,IV,guess;estimate;lie,pos:verb asp:i vox:a,,a-# trans,,
9974,9975,1a2a3,x.r.s,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xaris-a,xoras,IV,be_silent;shut_up,pos:verb asp:i vox:a,,a-# intrans,,
9975,9976,{ino1a2a3,x.r.T,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoxaraT,noxariT,IV,join;penetrate,pos:verb asp:i vox:a,,a-# trans,,
9976,9977,1a2~a3,x.r.T,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xar~aT,xar~iT,IV,mince;chop,pos:verb asp:i vox:a,,u-# trans,,
9977,9978,1a2a3,x.r.T,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xaraT-i,xoriT,IV,strip;lathe,pos:verb asp:i vox:a,,a-# trans,,
9978,9979,1a2a3,x.r.t,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xarat-u,xorut,IV,perforate,pos:verb asp:i vox:a,,a-# trans,,
9979,9980,1a2a3,x.r.T,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xaraT-u,xoruT,IV,strip;lathe,pos:verb asp:i vox:a,,a-# trans,,
9980,9981,1a2o3a4,x.r.x.r,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xaroxar,xaroxir,IV,snore,pos:verb asp:i vox:a,,u-# trans,,
9981,9982,1a2a3,x.r.z,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xaraz-i,xoriz,IV,pierce;bore,pos:verb asp:i vox:a,,a-# trans,,
