,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,#GLOSS_OLD,FEAT,COND-T,COND-S,COMMENTS,STATUS,scratch1,scratch2
7942,7943,ta1a2~3,$.*.r,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$a*~ar,ta$a*~ar,PV,be_dispersed;be_scattered,be_scattered;be_dispersed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7943,7944,ta1A2a3,$.>.m,c+nt.'.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aA'am,ta$aA'am,PV,be_pessimistic,be_pessimistic,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7944,7945,ta1A2a3,$.b.h,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAbah,ta$aAbah,PV,be_similar;resemble,resemble;be_similar,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7945,7946,ta1A2a3,$.b.k,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAbak,ta$aAbak,PV,be_intertwined;be_interwoven,be_intertwined;be_interwoven,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7946,7947,ta1A2a3,$.d.d,c+nt.c+nt.2,ta1aA2~,ta1aA2a3,LEXICON,[STEM-PV],ta$aAd~,ta$aAdad,PV,argue,argue,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
7947,7948,ta1A2a3,$.d.d,c+nt.c+nt.2,ta1aA2~,ta1aA2~,LEXICON,[STEM-PV],ta$aAd~,ta$aAd~,PV,argue,argue,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
7948,7949,ta1A2a3,$.g.l,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAgal,ta$aAgal,PV,be_occupied;keep_busy,keep_busy;be_occupied,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7949,7950,ta1A2a3,$.H.n,c+nt.c+nt.n,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAHan,ta$aAHan,PV,feud;quarrel,quarrel;feud,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#n trans,,,,
7950,7951,ta1A2a3,$.j.r,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAjar,ta$aAjar,PV,dispute;quarrel,quarrel;dispute,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7951,7952,ta1A2a3,$.k.l,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAkal,ta$aAkal,PV,be_uniform;resemble_each_other,be_uniform;resemble_each_other,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7952,7953,ta1A2a3,$.k.s,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAkas,ta$aAkas,PV,be_on_bad_terms;quarrel,be_on_bad_terms;quarrel,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7953,7954,ta1A2a3,$.k.w,c+nt.c+nt.w,ta1aA2aY,ta1aA2,LEXICON,[STEM-PV],ta$aAkaY,ta$aAk,PV,complain,complain,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
7954,7955,ta1A2a3,$.m.x,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAmax,ta$aAmax,PV,be_lofty;be_proud,be_lofty;be_proud,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7955,7956,ta1A2a3,$.r.k,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aArak,ta$aArak,PV,be_partners,be_partners,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7956,7957,ta1A2a3,$.r.s,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAras,ta$aAras,PV,quarrel_with,quarrel_with,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7957,7958,ta1A2a3,$.T.>,c+nt.c+nt.>,ta1aA2a3,ta1aA2,LEXICON,[STEM-PV],ta$aATa>,ta$aAT,PV,border_(on);share_river_shores_(with),border_(on);share_river_shores_(with),pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-a> intrans,,,,
7958,7959,ta1A2a3,$.t.m,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAtam,ta$aAtam,PV,exchange_curses;revile,revile;exchange_curses,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7959,7960,ta1A2a3,$.T.r,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aATar,ta$aATar,PV,share,share,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7960,7961,ta1A2a3,$.w.r,c+nt.w.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAwar,ta$aAwar,PV,consult;deliberate,deliberate;consult,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7961,7962,ta1A2a3,$.z.r,c+nt.c+nt.c-nt,ta1aA2a3,ta1aA2a3,LEXICON,[STEM-PV],ta$aAzar,ta$aAzar,PV,look_askance_at_each_other,look_askance_at_each_other,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7962,7963,ta1a2~3,$.b.b,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ab~ab,ta$ab~ab,PV,rhapsodize,rhapsodize,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7963,7964,ta1a2~3,$.b.E,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ab~aE,ta$ab~aE,PV,be_filled;be_loaded,be_filled;be_loaded,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7964,7965,ta1a2~3,$.b.h,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ab~ah,ta$ab~ah,PV,imitate,imitate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7965,7966,ta1a2~3,$.b.k,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ab~ak,ta$ab~ak,PV,be_entangled;be_interwoven,be_interwoven;be_entangled,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7966,7967,ta1a2~3,$.b.v,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ab~av,ta$ab~av,PV,cleave;cling,cling;cleave,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7967,7968,ta1a2~3,$.d.d,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ad~ad,ta$ad~ad,PV,become_intense,become_intense,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7968,7969,ta1a2~3,$.d.q,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ad~aq,ta$ad~aq,PV,boast;speak_affectedly,boast;speak_affectedly,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7969,7970,ta1a2~3,$.d.x,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ad~ax,ta$ad~ax,PV,be_shattered;be_smashed,be_shattered;be_smashed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7970,7971,ta1a2~3,$.E.b,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$aE~ab,ta$aE~ab,PV,branch_out;diverge,diverge;branch_out,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7971,7972,ta1a2~3,$.E.E,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$aE~aE,ta$aE~aE,PV,emit_rays;radiate,radiate;emit_rays,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7972,7973,ta1a2~3,$.E.v,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$aE~av,ta$aE~av,PV,be_unkempt;decay,be_unkempt;decay,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7973,7974,ta1a2~3,$.f.E,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$af~aE,ta$af~aE,PV,intercede;mediate_(for),intercede;mediate_(for),pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7974,7975,ta1a2~3,$.f.y,c+nt.c+nt.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],ta$af~aY,ta$af~,PV,be_cured;be_healed,be_cured;be_healed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay intrans,,,,
7975,7976,ta1a2~3,$.j.E,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$aj~aE,ta$aj~aE,PV,be_encouraged,be_encouraged,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7976,7977,ta1a2~3,$.k.k,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ak~ak,ta$ak~ak,PV,be_skeptical;have_misgivings,be_skeptical;have_misgivings,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7977,7978,ta1a2~3,$.k.l,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ak~al,ta$ak~al,PV,be_composed;be_formed,be_formed;be_composed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7978,7979,ta1a2~3,$.k.r,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ak~ar,ta$ak~ar,PV,be_grateful;be_thankful,be_thankful;be_grateful,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7979,7980,ta1a2~3,$.k.w,c+nt.c+nt.w,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],ta$ak~aY,ta$ak~,PV,complain;suffer,complain;suffer,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
7980,7981,ta1a2~3,$.m.m,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$am~am,ta$am~am,PV,smell;sniff,smell;sniff,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7981,7982,ta1a2~3,$.m.r,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$am~ar,ta$am~ar,PV,work_busily,work_busily,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7982,7983,ta1a2~3,$.m.s,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$am~as,ta$am~as,PV,be_in_the_sun;sunbathe,be_in_the_sun;sunbathe,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7983,7984,ta1a2~3,$.n.j,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$an~aj,ta$an~aj,PV,convulse;have_spasms,convulse;have_spasms,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7984,7985,ta1a2~3,$.q.q,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$aq~aq,ta$aq~aq,PV,be_split,be_split,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7985,7986,ta1a2o3a4,$.q.l.b,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta$aqolab,ta$aqolab,PV,be_turned_upside_down;be_upset,be_turned_upside_down;be_upset,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7986,7987,ta1a2~3,$.r.b,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ar~ab,ta$ar~ab,PV,absorb,absorb,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7987,7988,ta1a2~3,$.r.d,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ar~ad,ta$ar~ad,PV,be_dispossessed;be_made_homeless;roam,be_dispossessed;be_made_homeless;roam,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7988,7989,ta1a2~3,$.r.f,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ar~af,ta$ar~af,PV,be_honored,be_honored,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7989,7990,ta1a2~3,$.r.q,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ar~aq,ta$ar~aq,PV,become_Oriental,become_Oriental,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7990,7991,ta1a2~3,$.r.T,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ar~aT,ta$ar~aT,PV,impose_conditions/terms,impose_conditions/terms,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7991,7992,ta1a2o3a4,$.r.*.m,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta$aro*am,ta$aro*am,PV,be_jagged/indented;divide_into_groups_or_factions,be_jagged/indented;divide_into_groups_or_factions,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7992,7993,ta1a2o3a4,$.r.d.q,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta$arodaq,ta$arodaq,PV,choke,choke,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7993,7994,ta1a2o3a4,$.r.T.n,c+nt.c+nt.c+nt.n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta$aroTan,ta$aroTan,PV,be_consecrated;be_ordained,be_consecrated;be_ordained,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#n intrans,,,,
7994,7995,ta1a2~3,$.t.t,c+nt.c+nt.t,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$at~at,ta$at~at,PV,be_dispersed;be_scattered,be_dispersed;be_scattered,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#t intrans,,,,
7995,7996,ta1a2~3,$.t.w,c+nt.c+nt.w,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],ta$at~aY,ta$at~,PV,hibernate;spend_the_winter,hibernate;spend_the_winter,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
7996,7997,ta1a2~3,$.w.$,c+nt.w.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$aw~a$,ta$aw~a$,PV,be_confused;be_disturbed,be_confused;be_disturbed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7997,7998,ta1a2~3,$.w.f,c+nt.w.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$aw~af,ta$aw~af,PV,anticipate;listen_attentively,anticipate;listen_attentively,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
7998,7999,ta1a2~3,$.w.h,c+nt.w.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$aw~ah,ta$aw~ah,PV,be_disfigured;be_distorted;be_tarnished,be_distorted;be_tarnished;be_disfigured,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
7999,8000,ta1a2~3,$.w.q,c+nt.w.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$aw~aq,ta$aw~aq,PV,covet;desire,desire;covet,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8000,8001,ta1a2~3,$.x.S,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ax~aS,ta$ax~aS,PV,appear;be_personified,appear;be_personified,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8001,8002,ta1a2~3,$.y.>,c+nt.y.>,ta1a2~a3,ta1a2~,LEXICON,[STEM-PV],ta$ay~a>,ta$ay~,PV,calm_down,calm_down,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-a> intrans,,,,
8002,8003,ta1a2~3,$.y.E,c+nt.y.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ay~aE,ta$ay~aE,PV,be_affiliated_with;take_sides_with,take_sides_with;be_affiliated_with,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8003,8004,ta1a2~3,$.y.T,c+nt.y.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ay~aT,ta$ay~aT,PV,be_burned,be_burned,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
8004,8005,ta1a2~3,$.y.x,c+nt.y.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta$ay~ax,ta$ay~ax,PV,become_a_sheikh;grow_old,grow_old;become_a_sheikh,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8005,8006,ta1a2o3a4,$.y.T.n,c+nt.y.c+nt.n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta$ayoTan,ta$ayoTan,PV,be_devilish,be_devilish,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#n intrans,,,,
8006,8007,ta1a2o3a4,$.y.w.E,c+nt.y.w.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta$ayowaE,ta$ayowaE,PV,be_pro-communist;become_communist,become_communist;be_pro-communist,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
8007,8008,ta1a2~3,$.Z.y,c+nt.c+nt.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],ta$aZ~aY,ta$aZ~,PV,be_shattered;be_splintered,be_splintered;be_shattered,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay intrans,,,,
8008,8009,1a2a3,T.y.$,c+nt.y.c-nt,1aA3-i,1aA3,LEXICON,[STEM-PV],TaA$-i,TaA$,PV,be_frivolous;miss_the_mark,be_frivolous;miss_the_mark,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,intrans,,,,
8009,8010,1a2a3,T.y.$,c+nt.y.c-nt,1aA3-i,1i3,LEXICON,[STEM-PV],TaA$-i,Ti$,PV,be_frivolous;miss_the_mark,be_frivolous;miss_the_mark,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,intrans,,,,
8010,8011,1a2a3,T.y.b,c+nt.y.c-nt,1aA3-i,1aA3,LEXICON,[STEM-PV],TaAb-i,TaAb,PV,be_good;be_pleasant,be_good;be_pleasant,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,intrans,,,,
8011,8012,1a2a3,T.y.b,c+nt.y.c-nt,1aA3-i,1i3,LEXICON,[STEM-PV],TaAb-i,Tib,PV,be_good;be_pleasant,be_good;be_pleasant,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,intrans,,,,
8012,8013,1a2a3,t.w.b,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],taAb-u,tub,PV,repent,repent,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
8013,8014,1a2a3,t.w.b,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],taAb-u,taAb,PV,repent,repent,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
8014,8015,1A2a3,t.b.E,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],taAbaE,taAbaE,PV,continue;follow;monitor,continue;follow;monitor,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8015,8016,1A2a3,t.b.l,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],taAbal,taAbal,PV,season;spice,spice;season,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8016,8017,1A2a3,T.b.q,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],TaAbaq,TaAbaq,PV,conform_with;suit,suit;conform_with,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8017,8018,1a2a3,T.w.E,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],TaAE-u,TaAE,PV,obey,obey,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
8018,8019,1a2a3,T.w.E,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],TaAE-u,TuE,PV,obey,obey,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
8019,8020,1a2a3,T.y.f,c+nt.y.c-nt,1aA3-i,1i3,LEXICON,[STEM-PV],TaAf-i,Tif,PV,appear,appear,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
8020,8021,1a2a3,T.y.f,c+nt.y.c-nt,1aA3-i,1aA3,LEXICON,[STEM-PV],TaAf-i,TaAf,PV,appear,appear,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
8021,8022,1a2a3,T.w.f,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],TaAf-u,Tuf,PV,circulate;wander_about,circulate;wander_about,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
8022,8023,1a2a3,T.w.f,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],TaAf-u,TaAf,PV,circulate;wander_about,circulate;wander_about,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
8023,8024,1a2a3,t.w.h,c+nt.w.c-nt,1aA3,1i3,LEXICON,[STEM-PV],taAh,tih,PV,get_lost;perish,get_lost;perish,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
8024,8025,1a2a3,t.w.h,c+nt.w.c-nt,1aA3,1aA3,LEXICON,[STEM-PV],taAh,taAh,PV,get_lost;perish,get_lost;perish,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
8025,8026,1a2a3,T.y.H,c+nt.y.c-nt,1aA3-i,1aA3,LEXICON,[STEM-PV],TaAH-i,TaAH,PV,be_lost,be_lost,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,intrans,,,,
8026,8027,1a2a3,T.y.H,c+nt.y.c-nt,1aA3-i,1i3,LEXICON,[STEM-PV],TaAH-i,TiH,PV,be_lost,be_lost,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,intrans,,,,
8027,8028,1a2a3,t.w.h,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],taAh-u,tuh,PV,get_lost;go_astray,go_astray;get_lost,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
8028,8029,1a2a3,t.w.h,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],taAh-u,taAh,PV,get_lost;go_astray,go_astray;get_lost,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
8029,8030,1a2a3,T.w.H,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],TaAH-u,TaAH,PV,go_astray,go_astray,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
8030,8031,1a2a3,T.w.H,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],TaAH-u,TuH,PV,go_astray,go_astray,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
8031,8032,1A2a3,T.h.r,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],TaAhar,TaAhar,PV,circumcise,circumcise,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8032,8033,1A2a3,t.j.r,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],taAjar,taAjar,PV,deal_with;do_business,deal_with;do_business,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8033,8034,1a2a3,T.w.l,c+nt.w.c-nt,1aA3-a,1u3,LEXICON,[STEM-PV],TaAl-a,Tul,PV,reach,be_long;reach,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
8034,8035,1a2a3,T.w.l,c+nt.w.c-nt,1aA3-a,1aA3,LEXICON,[STEM-PV],TaAl-a,TaAl,PV,reach,be_long;reach,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
8035,8036,1a2a3,T.w.l,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],TaAl-u,Tul,PV,be_long,be_long;reach,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,intrans,,,,
8036,8037,1a2a3,T.w.l,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],TaAl-u,TaAl,PV,be_long,be_long;reach,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,intrans,,,,
8037,8038,1A2a3,T.l.b,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],TaAlab,TaAlab,PV,demand;require,demand;require,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8038,8039,1A2a3,T.l.E,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],TaAlaE,TaAlaE,PV,examine;inspect,examine;inspect,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
8039,8040,1a2a3,t.y.m,c+nt.y.c-nt,1aA3,1i3,LEXICON,[STEM-PV],taAm,tim,PV,be_enslaved;be_infatuated,be_infatuated;be_enslaved,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,intrans,,,,
8040,8041,1a2a3,t.y.m,c+nt.y.c-nt,1aA3,1aA3,LEXICON,[STEM-PV],taAm,taAm,PV,be_enslaved;be_infatuated,be_infatuated;be_enslaved,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,intrans,,,,
8041,8042,1a2a3,t.w.q,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],taAq-u,tuq,PV,desire;wish;yearn,yearn;wish;desire,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
