,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
7907,7908,1a2a3,r.w.H,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],rAH-u,ruH,PV,begin;go,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7908,7909,1a2a3,r.w.H,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],rAH-u,rAH,PV,begin;go,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7909,7910,1a2~a3,r.w.H,c+nt.w.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],raw~aH,raw~aH,PV,fan;ventilate;revive,pos:verb asp:p vox:a mod:i,,trans,,
7910,7911,1A2a3,r.w.H,c+nt.w.c-nt,1A2a3,1A2a3,LEXICON,[STEM-PV],rAwaH,rAwaH,PV,alternate;vary,pos:verb asp:p vox:a mod:i,,trans,,
7911,7912,1a2~a3,r.w.H,c+nt.w.c-nt,1ay~a3,1ay~a3,LEXICON,[STEM-PV],ray~aH,ray~aH,PV,make_rest;make_relax,pos:verb asp:p vox:a mod:i,,trans,,
7912,7913,ta1a2~3,r.w.H,c+nt.w.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],taraw~aH,taraw~aH,PV,ventilate,pos:verb asp:p vox:a mod:i,,trans,,
7913,7914,ta1A2a3,r.w.H,c+nt.w.c-nt,ta1A2a3,ta1A2a3,LEXICON,[STEM-PV],tarAwaH,tarAwaH,PV,fluctuate;vary;range,pos:verb asp:p vox:a mod:i,,trans,,
7914,7915,1a2a3,r.w.j,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],rAj-u,ruj,PV,circulate;spread;be_available,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7915,7916,1a2a3,r.w.j,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],rAj-u,rAj,PV,circulate;spread;be_available,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7916,7917,1a2~a3,r.w.j,c+nt.w.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],raw~aj,raw~aj,PV,promote;market;circulate,pos:verb asp:p vox:a mod:i,,trans,,
7917,7918,1a2~a3,r.w.l,c+nt.w.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],raw~al,raw~al,PV,drool;slobber,pos:verb asp:p vox:a mod:i,,trans,,
7918,7919,1a2a3,r.w.m,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],rAm-u,rum,PV,desire;wish;covet,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7919,7920,1a2a3,r.w.m,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],rAm-u,rAm,PV,desire;wish;covet,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7920,7921,>a1o2a3,r.w.q,c+nt.w.c-nt,>a1A3,>a1a3,LEXICON,[STEM-PV],>arAq,>araq,PV,pour;spill,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7921,7922,>a1o2a3,r.w.q,c+nt.w.c-nt,>a1A3,>a1A3,LEXICON,[STEM-PV],>arAq,>arAq,PV,pour;spill,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7922,7923,1a2a3,r.w.q,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],rAq-u,ruq,PV,please;be_pure;surpass,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7923,7924,1a2a3,r.w.q,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],rAq-u,rAq,PV,please;be_pure;surpass,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7924,7925,1a2~a3,r.w.q,c+nt.w.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],raw~aq,raw~aq,PV,clarify;purify;filter,pos:verb asp:p vox:a mod:i,,trans,,
7925,7926,ta1a2~3,r.w.q,c+nt.w.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],taraw~aq,taraw~aq,PV,have_breakfast,pos:verb asp:p vox:a mod:i,,trans,,
7926,7927,1a2~a3,r.w.s,c+nt.w.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],raw~as,raw~as,PV,sharpen;taper;give_a_heading/title,pos:verb asp:p vox:a mod:i,,trans,,
7927,7928,1a2a3,r.w.v,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],rAv-u,ruv,PV,drop_dung,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7928,7929,1a2a3,r.w.v,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],rAv-u,rAv,PV,drop_dung,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7929,7930,{i1ota2a3,r.w.y,c+nt.w.y,{i1ota2aY,{i1ota2,LEXICON,[STEM-PV],{irotawaY,{irotaw,PV,be_irrigated,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
7930,7931,>a1o2a3,r.w.y,c+nt.w.y,>a1o2aY,>a1o2,LEXICON,[STEM-PV],>arowaY,>arow,PV,irrigate,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
7931,7932,1a2~a3,r.w.y,c+nt.w.y,1a2~aY,1a2~,LEXICON,[STEM-PV],raw~aY,raw~,PV,irrigate,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
7932,7933,1a2a3,r.w.y,c+nt.w.y,1a2aY-i,1a2,LEXICON,[STEM-PV],rawaY-i,raw,PV,tell;report;relate;narrate,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
7933,7934,ta1a2~3,r.w.y,c+nt.w.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],taraw~aY,taraw~,PV,ponder;reflect,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
7934,7935,1a2a3,r.w.z,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],rAz-u,ruz,PV,weigh;examine;consider,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7935,7936,1a2a3,r.w.z,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],rAz-u,rAz,PV,weigh;examine;consider,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7936,7937,1a2~a3,r.x.m,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],rax~am,rax~am,PV,soften;make_mellow,pos:verb asp:p vox:a mod:i,,trans,,
7937,7938,1a2a3,r.x.m,c+nt.c+nt.c-nt,1a2u3-u,1a2u3,LEXICON,[STEM-PV],raxum-u,raxum,PV,be_soft;be_gentle,pos:verb asp:p vox:a mod:i,,intrans,,
7938,7939,{isota1o2a3,r.x.S,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaroxaS,{isotaroxaS,PV,regard_as_inexpensive;request_permission,pos:verb asp:p vox:a mod:i,,trans,,
7939,7940,>a1o2a3,r.x.S,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aroxaS,>aroxaS,PV,cheapen,pos:verb asp:p vox:a mod:i,,trans,,
7940,7941,1a2~a3,r.x.S,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],rax~aS,rax~aS,PV,authorize;license,pos:verb asp:p vox:a mod:i,,trans,,
7941,7942,1a2a3,r.x.S,c+nt.c+nt.c-nt,1a2u3-u,1a2u3,LEXICON,[STEM-PV],raxuS-u,raxuS,PV,be_cheap;be_tender,pos:verb asp:p vox:a mod:i,,intrans,,
7942,7943,ta1a2~3,r.x.S,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tarax~aS,tarax~aS,PV,be_compromising;make_concessions,pos:verb asp:p vox:a mod:i,,intrans,,
7943,7944,{i1ota2a3,r.x.w,c+nt.c+nt.w,{i1ota2aY,{i1ota2,LEXICON,[STEM-PV],{irotaxaY,{irotax,PV,relax;slacken;slump,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
7944,7945,{isota1o2a3,r.x.w,c+nt.c+nt.w,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotaroxaY,{isotarox,PV,relax;slacken;slump,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
7945,7946,>a1o2a3,r.x.w,c+nt.c+nt.w,>a1o2aY,>a1o2,LEXICON,[STEM-PV],>aroxaY,>arox,PV,loosen;lower,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
7946,7947,1a2a3,r.x.w,c+nt.c+nt.w,1a2A-u,1a2,LEXICON,[STEM-PV],raxA-u,rax,PV,live_in_ease_or_opulence,pos:verb asp:p vox:a mod:i,,#-aw defective trans,,
7947,7948,1a2a3,r.x.w,c+nt.c+nt.w,1a2iy-a,1a2,LEXICON,[STEM-PV],raxiy-a,rax,PV,be_loose;slacken,pos:verb asp:p vox:a mod:i,,#-iy defective intrans,,
7948,7949,1a2a3,r.x.w,c+nt.c+nt.w,1a2u3-a,1a2u3,LEXICON,[STEM-PV],raxuw-a,raxuw,PV,be_loose;slacken,pos:verb asp:p vox:a mod:i,,intrans,,
7949,7950,ta1A2a3,r.x.w,c+nt.c+nt.w,ta1A2aY,ta1A2,LEXICON,[STEM-PV],tarAxaY,tarAx,PV,slacken;slump,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
7950,7951,1a2a3,r.x.x,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],rax~-u,rax~,PV,dilute,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
7951,7952,1a2a3,r.x.x,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],rax~-u,raxax,PV,dilute,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
7952,7953,1a2a3,r.y.$,c+nt.y.c-nt,1A3,1i3,LEXICON,[STEM-PV],rA$,ri$,PV,provide_with_feathers;become_wealthy,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7953,7954,1a2a3,r.y.$,c+nt.y.c-nt,1A3,1A3,LEXICON,[STEM-PV],rA$,rA$,PV,provide_with_feathers;become_wealthy,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7954,7955,1a2~a3,r.y.$,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ray~a$,ray~a$,PV,provide_with_feathers,pos:verb asp:p vox:a mod:i,,trans,,
7955,7956,ta1a2~3,r.y.$,c+nt.y.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],taray~a$,taray~a$,PV,become_wealthy,pos:verb asp:p vox:a mod:i,,intrans,,
7956,7957,{i1ota2a3,r.y.b,c+nt.y.c-nt,{i1otA3,{i1ota3,LEXICON,[STEM-PV],{irotAb,{irotab,PV,have_misgivings;be_suspicious,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7957,7958,{i1ota2a3,r.y.b,c+nt.y.c-nt,{i1otA3,{i1otA3,LEXICON,[STEM-PV],{irotAb,{irotAb,PV,have_misgivings;be_suspicious,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7958,7959,{isota1o2a3,r.y.b,c+nt.y.c-nt,{isota1A3,{isota1a3,LEXICON,[STEM-PV],{isotarAb,{isotarab,PV,have_misgivings;be_suspicious,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7959,7960,{isota1o2a3,r.y.b,c+nt.y.c-nt,{isota1A3,{isota1A3,LEXICON,[STEM-PV],{isotarAb,{isotarAb,PV,have_misgivings;be_suspicious,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7960,7961,1a2a3,r.y.b,c+nt.y.c-nt,1A3-i,1i3,LEXICON,[STEM-PV],rAb-i,rib,PV,elicit_doubts;cast_suspicion_on;question,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7961,7962,1a2a3,r.y.b,c+nt.y.c-nt,1A3-i,1A3,LEXICON,[STEM-PV],rAb-i,rAb,PV,elicit_doubts;cast_suspicion_on;question,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7962,7963,ta1a2~3,r.y.b,c+nt.y.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],taray~ab,taray~ab,PV,have_misgivings;be_suspicious,pos:verb asp:p vox:a mod:i,,trans,,
7963,7964,1a2a3,r.y.E,c+nt.y.c-nt,1A3-i,1i3,LEXICON,[STEM-PV],rAE-i,riE,PV,grow;increase;thrive,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7964,7965,1a2a3,r.y.E,c+nt.y.c-nt,1A3-i,1A3,LEXICON,[STEM-PV],rAE-i,rAE,PV,grow;increase;thrive,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7965,7966,1a2~a3,r.y.E,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ray~aE,ray~aE,PV,increase;augment,pos:verb asp:p vox:a mod:i,,trans,,
7966,7967,1a2a3,r.y.f,c+nt.y.c-nt,1a&u3-u,1a&u3,LEXICON,[STEM-PV],ra&uf-u,ra&uf,PV,show_mercy;have_pity,pos:verb asp:p vox:a mod:i,,trans,,
7967,7968,1a2a3,r.y.f,c+nt.y.c-nt,1a>a3-a,1a>a3,LEXICON,[STEM-PV],ra>af-a,ra>af,PV,show_mercy;have_pity,pos:verb asp:p vox:a mod:i,,trans,,
7968,7969,ta1a2~3,r.y.f,c+nt.y.c-nt,ta1a>~a3,ta1a>~a3,LEXICON,[STEM-PV],tara>~af,tara>~af,PV,show_mercy;have_pity,pos:verb asp:p vox:a mod:i,,trans,,
7969,7970,1a2a3,r.y.l,c+nt.y.c-nt,1A3-i,1i3,LEXICON,[STEM-PV],rAl-i,ril,PV,drool;slobber,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7970,7971,1a2a3,r.y.l,c+nt.y.c-nt,1A3-i,1A3,LEXICON,[STEM-PV],rAl-i,rAl,PV,drool;slobber,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7971,7972,1a2~a3,r.y.l,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ray~al,ray~al,PV,drool;slobber,pos:verb asp:p vox:a mod:i,,trans,,
7972,7973,1a2a3,r.y.m,c+nt.y.c-nt,1A3-i,1i3,LEXICON,[STEM-PV],rAm-i,rim,PV,depart;move,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7973,7974,1a2a3,r.y.m,c+nt.y.c-nt,1A3-i,1A3,LEXICON,[STEM-PV],rAm-i,rAm,PV,depart;move,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7974,7975,1a2~a3,r.y.m,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ray~am,ray~am,PV,remain;bluff,pos:verb asp:p vox:a mod:i,,trans,,
7975,7976,1a2a3,r.y.n,c+nt.y.n,1A3-i,1i3,LEXICON,[STEM-PV],rAn-i,rin,PV,seize;overcome;prevail,pos:verb asp:p vox:a mod:i,c-suff,#n hollow trans,,
7976,7977,1a2a3,r.y.n,c+nt.y.n,1A3-i,1A3,LEXICON,[STEM-PV],rAn-i,rAn,PV,seize;overcome;prevail,pos:verb asp:p vox:a mod:i,v-suff,#n hollow trans,,
7977,7978,1a2a3,r.y.q,c+nt.y.c-nt,1A3-i,1i3,LEXICON,[STEM-PV],rAq-i,riq,PV,shine;glisten,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7978,7979,1a2a3,r.y.q,c+nt.y.c-nt,1A3-i,1A3,LEXICON,[STEM-PV],rAq-i,rAq,PV,shine;glisten,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7979,7980,1a2a3,r.y.v,c+nt.y.c-nt,1A3-i,1i3,LEXICON,[STEM-PV],rAv-i,riv,PV,hesitate;delay,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
7980,7981,1a2a3,r.y.v,c+nt.y.c-nt,1A3-i,1A3,LEXICON,[STEM-PV],rAv-i,rAv,PV,hesitate;delay,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
7981,7982,ta1a2~3,r.y.v,c+nt.y.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],taray~av,taray~av,PV,hesitate;delay;be_patient,pos:verb asp:p vox:a mod:i,,trans,,
7982,7983,1a2a3,r.z.>,c+nt.c+nt.>,1a2a3-a,1a2,LEXICON,[STEM-PV],raza>-a,raz,PV,deprive,pos:verb asp:p vox:a mod:i,,#-a> trans,,
7983,7984,1a2a3,r.z.b,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],razab-u,razab,PV,cling_to,pos:verb asp:p vox:a mod:i,,trans,,
7984,7985,1A2a3,r.z.H,c+nt.c+nt.c-nt,1A2a3,1A2a3,LEXICON,[STEM-PV],rAzaH,rAzaH,PV,suffer,pos:verb asp:p vox:a mod:i,,trans,,
7985,7986,1a2a3,r.z.H,c+nt.c+nt.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],razaH-a,razaH,PV,sink_down;be_burdened;suffer,pos:verb asp:p vox:a mod:i,,trans,,
7986,7987,1a2a3,r.z.m,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],razam-i,razam,PV,bundle;wrap_up,pos:verb asp:p vox:a mod:i,,trans,,
7987,7988,1a2a3,r.z.m,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],razam-u,razam,PV,bundle;wrap_up,pos:verb asp:p vox:a mod:i,,trans,,
7988,7989,1a2a3,r.z.n,c+nt.c+nt.n,1a2u3-u,1a2u3,LEXICON,[STEM-PV],razun-u,razun,PV,be_serious;be_sedate,pos:verb asp:p vox:a mod:i,,#n intrans,,
7989,7990,ta1a2~3,r.z.n,c+nt.c+nt.n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],taraz~an,taraz~an,PV,be_serious;be_sedate,pos:verb asp:p vox:a mod:i,,#n intrans,,
7990,7991,{i1ota2a3,r.z.q,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{irotazaq,{irotazaq,PV,make_a_living;gain_a_livelihood,pos:verb asp:p vox:a mod:i,,trans,,
7991,7992,{isota1o2a3,r.z.q,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotarozaq,{isotarozaq,PV,seek_to_make_a_living;seek_to_gain_a_livelihood,pos:verb asp:p vox:a mod:i,,trans,,
7992,7993,1a2a3,r.z.q,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],razaq-u,razaq,PV,bestow;endow,pos:verb asp:p vox:a mod:i,,trans,,
7993,7994,>a1o2a3,r.z.z,c+nt.c+nt.2,>a1a2~,>a1o2a3,LEXICON,[STEM-PV],>araz~,>arozaz,PV,telephone,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
7994,7995,>a1o2a3,r.z.z,c+nt.c+nt.2,>a1a2~,>a1a2~,LEXICON,[STEM-PV],>araz~,>araz~,PV,telephone,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
7995,7996,1a2a3,r.z.z,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],raz~-u,raz~,PV,insert;drive_in,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
7996,7997,1a2a3,r.z.z,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],raz~-u,razaz,PV,insert;drive_in,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
7997,7998,1a2~a3,r.z.z,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],raz~az,raz~az,PV,burnish;polish,pos:verb asp:p vox:a mod:i,,trans,,
7998,7999,>a1o2a3,s.>.l,c+nt.>.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aso>al,>aso>al,PV,comply;fulfill,pos:verb asp:p vox:a mod:i,,trans,,
7999,8000,1A2a3,s.>.l,c+nt.'.c-nt,1A2a3,1A2a3,LEXICON,[STEM-PV],sA'al,sA'al,PV,question;interrogate,pos:verb asp:p vox:a mod:i,,trans,,
8000,8001,1a2a3,s.>.l,c+nt.>.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],sa>al-a,sa>al,PV,ask;inquire;request,pos:verb asp:p vox:a mod:i,,trans,,
8001,8002,ta1A2a3,s.>.l,c+nt.'.c-nt,ta1A2a3,ta1A2a3,LEXICON,[STEM-PV],tasA'al,tasA'al,PV,ask;wonder,pos:verb asp:p vox:a mod:i,,trans,,
8002,8003,ta1a2~3,s.>.l,c+nt.>.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tasa>~al,tasa>~al,PV,beg,pos:verb asp:p vox:a mod:i,,trans,,
8003,8004,>a1o2a3,s.>.m,c+nt.>.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aso>am,>aso>am,PV,make_weary;make_bored,pos:verb asp:p vox:a mod:i,,trans,,
8004,8005,1a2a3,s.>.m,c+nt.}.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],sa}im-a,sa}im,PV,be_tired;be_bored,pos:verb asp:p vox:a mod:i,,intrans,,
8005,8006,1a2a3,s.>.r,c+nt.}.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],sa}ir-a,sa}ir,PV,remain;be_left,pos:verb asp:p vox:a mod:i,,ditrans,,
8006,8007,1a2a3,S.>.w,c+nt.>.w,1a2aY-a,1a2,LEXICON,[STEM-PV],Sa>aY-a,Sa>,PV,twitter;chirp,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
8007,8008,1a2a3,S.>.w,c+nt.>.w,1a2aY-i,1a2,LEXICON,[STEM-PV],Sa>aY-i,Sa>,PV,twitter;chirp,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
8008,8009,1a2a3,S.b.>,c+nt.c+nt.>,1a2a3-a,1a2,LEXICON,[STEM-PV],Saba>-a,Sab,PV,grow;sprout,pos:verb asp:p vox:a mod:i,,#-a> trans,,
8009,8010,{ino1a2a3,S.b.b,c+nt.c+nt.2,{ino1a2~,{ino1a2~,LEXICON,[STEM-PV],{inoSab~,{inoSab~,PV,be_poured_out;flow,pos:verb asp:p vox:a mod:i,v-suff,gem intrans,,
8010,8011,{ino1a2a3,S.b.b,c+nt.c+nt.2,{ino1a2~,{ino1a2a3,LEXICON,[STEM-PV],{inoSab~,{inoSabab,PV,be_poured_out;flow,pos:verb asp:p vox:a mod:i,c-suff,gem intrans,,
8011,8012,{i1ota2a3,s.b.b,c+nt.c+nt.2,{i1ota2~,{i1ota2~,LEXICON,[STEM-PV],{isotab~,{isotab~,PV,exchange_insults,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
8012,8013,{i1ota2a3,s.b.b,c+nt.c+nt.2,{i1ota2~,{i1ota2a3,LEXICON,[STEM-PV],{isotab~,{isotabab,PV,exchange_insults,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
8013,8014,1A2a3,s.b.b,c+nt.c+nt.2,1A2~,1A2~,LEXICON,[STEM-PV],sAb~,sAb~,PV,exchange_insults,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
8014,8015,1A2a3,s.b.b,c+nt.c+nt.2,1A2~,1A2a3,LEXICON,[STEM-PV],sAb~,sAbab,PV,exchange_insults,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
8015,8016,1a2a3,S.b.b,c+nt.c+nt.2,1a2~-a,1a2~,LEXICON,[STEM-PV],Sab~-a,Sab~,PV,love_passionately,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
8016,8017,1a2a3,S.b.b,c+nt.c+nt.2,1a2~-a,1a2i3,LEXICON,[STEM-PV],Sab~-a,Sabib,PV,love_passionately,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
8017,8018,1a2a3,s.b.b,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],sab~-u,sab~,PV,curse;swear,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
8018,8019,1a2a3,s.b.b,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],sab~-u,sabab,PV,curse;swear,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
8019,8020,1a2a3,S.b.b,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],Sab~-u,Sab~,PV,pour;flow,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
8020,8021,1a2a3,S.b.b,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],Sab~-u,Sabab,PV,pour;flow,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
8021,8022,1a2~a3,s.b.b,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],sab~ab,sab~ab,PV,cause;produce;provoke,pos:verb asp:p vox:a mod:i,,trans,,
8022,8023,ta1A2a3,s.b.b,c+nt.c+nt.2,ta1A2~,ta1A2a3,LEXICON,[STEM-PV],tasAb~,tasAbab,PV,exchange_insults,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
8023,8024,ta1A2a3,s.b.b,c+nt.c+nt.2,ta1A2~,ta1A2~,LEXICON,[STEM-PV],tasAb~,tasAb~,PV,exchange_insults,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
8024,8025,ta1a2~3,s.b.b,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tasab~ab,tasab~ab,PV,cause;lead_(to);result_(in),pos:verb asp:p vox:a mod:i,,intrans,,
8025,8026,ta1a2~3,S.b.b,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],taSab~ab,taSab~ab,PV,flow;perspire;drip,pos:verb asp:p vox:a mod:i,,trans,,
8026,8027,1a2~a3,s.b.E,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],sab~aE,sab~aE,PV,make_sevenfold;divide_by_seven,pos:verb asp:p vox:a mod:i,,trans,,
8027,8028,1a2a3,S.b.E,c+nt.c+nt.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],SabaE-a,SabaE,PV,point_the_finger_at,pos:verb asp:p vox:a mod:i,,trans,,
8028,8029,{ino1a2a3,S.b.g,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inoSabag,{inoSabag,PV,be_colored;be_tinted;be_dyed,pos:verb asp:p vox:a mod:i,,intrans,,
8029,8030,{i1ota2a3,S.b.g,c+nt.c+nt.c-nt,{i1oTa2a3,{i1oTa2a3,LEXICON,[STEM-PV],{iSoTabag,{iSoTabag,PV,be_colored;be_tinted;be_dyed,pos:verb asp:p vox:a mod:i,,intrans,,
8030,8031,>a1o2a3,s.b.g,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>asobag,>asobag,PV,bestow_amply;impart_liberally,pos:verb asp:p vox:a mod:i,,trans,,
8031,8032,1a2a3,s.b.g,c+nt.c+nt.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],sabag-a,sabag,PV,be_long_and_wide;be_abundant,pos:verb asp:p vox:a mod:i,,intrans,,
8032,8033,1a2a3,s.b.g,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],sabag-u,sabag,PV,be_long_and_wide;be_abundant,pos:verb asp:p vox:a mod:i,,intrans,,
