,LINE,STATUS,COUNT,SIGNATURE,LEMMA,DIAC_AR,DIAC,FREQ,QC,Comments,PATTERN,STEM,BW,GLOSS,COND-S,COND-T,PREF-CAT,STEM-CAT,SUFF-CAT,FEATS,DEBUG,COLOR
2614,818,OK-ONE,1,VERB.I3MP.AI.E0,kAn-u_1,يَكُونُونَهُ,yakuwnuwnahu,16,OK,,1aAo3,[kun](0)[kuwn](1)[kan](2)[kuwn](3),y/IV3MP+a/STEM+kuwn/IV+uwna/IVSUFF_SUBJ:3MP_MOOD:I+hu/XVSUFF_DO:3MS,be,[a-# #n trans](0)(1)[u-# #n intrans](2)(3),[c-suff](0)(2)[v-suff](1)(3),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:a-#+#n+hollow+trans]_[CT:a-#+v-suff]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff+enc0]_[CT:trans]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA+#^i||#^iy],pos:verb asp:i vox:a per:3 gen:m num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0 FSE0,1
2615,2742,OK-ONE,1,VERB.I3MP.AI.E0,na>aY-a_1,يَنْأَُونَهُ,yano>auwnahu,2,PROB,ينؤونه,1a>aY,[no](0)[no](1),y/IV3MP+a/STEM+no/IV+uwna/IVSUFF_SUBJ:3MP_MOOD:I+hu/XVSUFF_DO:3MS,be_distant;go_away,[a-# #->ay trans](0)[u-# #->ay intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:a-#+#->ay+defective+trans]_[CT:a-#]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff+enc0]_[CT:#->ay+trans]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#-aY+#-uw'+#-u&+#-iy'+#-iy+z-suff+#-aY||#-aA+#^i||#^iy],pos:verb asp:i vox:a per:3 gen:m num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0 FSE0,1
2616,350,OK-ONE,1,VERB.I3MP.AI.E0,qAl-u_1,يَقُولُونَهُ,yaquwluwnahu,295,OK,,1aAo3,[qul](0)[quwl](1)[qal](2)[qAl](3),y/IV3MP+a/STEM+quwl/IV+uwna/IVSUFF_SUBJ:3MP_MOOD:I+hu/XVSUFF_DO:3MS,say,[a-# trans](0)(1)[u-# intrans](2)(3),[c-suff](0)(2)[v-suff](1)(3),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:a-#+hollow+trans]_[CT:a-#+v-suff]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff+enc0]_[CT:trans]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA+#^i||#^iy],pos:verb asp:i vox:a per:3 gen:m num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0 FSE0,1
2617,2794,OK-ONE,1,VERB.I3MP.AI.E0,ta>ab~aY_1,يَتَأَبَّونَهُ,yata>ab~awnahu,3,OK,,ta>a2~aY,[ta>ab~](0)[ta>ab~](1),y/IV3MP+a/STEM+ta>ab~/IV+awna/IVSUFF_SUBJ:3MP_MOOD:I+hu/XVSUFF_DO:3MS,decline,[a-# #-aY gem trans](0)[u-# #-aY gem intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:a-#+#-aY+gem+defective+trans]_[CT:a-#]_[CF:>-#],S:[I3MP.I]_[CS:w-suff+enc0]_[CT:#-aY+w-suff||y-suff+#-aY||#-aA+trans]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-uw'+#-u&+#-iy'+#-iy+z-suff+#^i||#^iy],pos:verb asp:i vox:a per:3 gen:m num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0 FSE0,1
2618,1429,OK-ONE,1,VERB.I3MP.PI,>a*iy-a_1,يُذَونَ,yu*awna,1,PROB,,>a2iy,[*](0)[*](1),y/IV3MP+u/STEM+*/IV_PASS+awna/IVSUFF_SUBJ:3MP_MOOD:I,suffer_damage,[a-# >-# #-aY trans](0)[u-# #-aY intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+#-aY+defective+intrans]_[CT:u-#]_[CF:>-#],S:[I3MP.I]_[CS:w-suff]_[CT:#-aY+w-suff||y-suff+#-aY||#-aA]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-uw'+#-u&+#-iy'+#-iy+z-suff],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2619,1533,OK-ONE,1,VERB.I3MP.PI,>a$an~_1,يُشَنُّونَ,yu$an~uwna,5,OK,,>a1a2~,[$in~](0)[$onin](1)[$an~](2)[$onan](3),y/IV3MP+u/STEM+$an~/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,wage;launch,[u-# #n gem trans](0)(1)[u-# #n gem intrans](2)(3),[v-suff](0)(2)[c-suff](1)(3),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+#n+gem+intrans]_[CT:u-#+v-suff]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2620,1689,OK-ONE,1,VERB.I3MP.PI,>abaY-a_1,يُؤبَونَ,yu&bawna,1,OK,,>a2aY,[b](0)[b](1),y/IV3MP+u&/STEM+b/IV_PASS+awna/IVSUFF_SUBJ:3MP_MOOD:I,deny;refuse,[a-# >-# #-aY trans](0)[u-# >-# #-aY intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+>-#+#-aY+defective+intrans]_[CT:u-#+>-#]_[CF:h-pref],S:[I3MP.I]_[CS:w-suff]_[CT:#-aY+w-suff||y-suff+#-aY||#-aA]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-uw'+#-u&+#-iy'+#-iy+z-suff],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2621,1273,OK-ONE,1,VERB.I3MP.PI,>aDAf_1,يُضافُونَ,yuDAfuwna,104,OK,,>a1aAo3,[Dif](0)[Diyf](1)[Daf](2)[DAf](3),y/IV3MP+u/STEM+DAf/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,add,[u-# trans](0)(1)[u-# intrans](2)(3),[c-suff](0)(2)[v-suff](1)(3),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+hollow+intrans]_[CT:u-#+v-suff]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2622,1741,OK-ONE,1,VERB.I3MP.PI,>aDaj~_1,يُضَجُّونَ,yuDaj~uwna,7,OK,,>a1a2~,[Dij~](0)[Dojij](1)[Daj~](2)[Dojaj](3),y/IV3MP+u/STEM+Daj~/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,be_noisy;clamor,[u-# gem trans](0)[u-# gem intrans](1)(2)(3),[v-suff](0)(2)[c-suff](1)(3),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+gem+intrans]_[CT:u-#+v-suff]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2623,1637,OK-ONE,1,VERB.I3MP.PI,>adAn_1,يُدانُونَ,yudAnuwna,7,OK,,>a1aAo3,[din](0)[diyn](1)[dan](2)[dAn](3),y/IV3MP+u/STEM+dAn/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,condemn;censure,[u-# #n trans](0)(1)[u-# #n intrans](2)(3),[c-suff](0)(2)[v-suff](1)(3),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+#n+intrans]_[CT:u-#+v-suff]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2624,1481,OK-ONE,1,VERB.I3MP.PI,>aEolan_1,يُعْلَنُونَ,yuEolanuwna,152,OK,,>a1o2a3,[Eolin](0)[Eolan](1),y/IV3MP+u/STEM+Eolan/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,announce;declare,[u-# #n trans](0)[u-# #n intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+#n+intrans]_[CT:u-#]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2625,1793,OK-ONE,1,VERB.I3MP.PI,>agAm_1,يُغامُونَ,yugAmuwna,2,OK,,>a1aAo3,[gim](0)[giym](1)[gam](2)[gAm](3),y/IV3MP+u/STEM+gAm/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,become_overcast/blurred,[u-# intrans](0)(1)(2)(3),[c-suff](0)(2)[v-suff](1)(3),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+hollow+intrans]_[CT:u-#+v-suff]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2626,1221,OK-ONE,1,VERB.I3MP.PI,>am~an_1,يُؤَمَّنُونَ,yu&am~anuwna,3,OK,,>a2~a3,[&am~in](0)[&am~an](1),y/IV3MP+u/STEM+&am~an/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,insure;guarantee;secure,[u-# #n trans](0)[u-# >-a# #n intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+>-a#+#n+intrans]_[CT:u-#]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2627,1377,OK-ONE,1,VERB.I3MP.PI,>amin-a_1,يُؤمَنُونَ,yu&manuwna,4,OK,,>a2i3,[man](0)[man](1),y/IV3MP+u&/STEM+man/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,be_safe;be_secure,[a-# >-# #n trans](0)[u-# >-# #n intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+>-#+#n+intrans]_[CT:u-#+>-#]_[CF:h-pref],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2628,1949,OK-ONE,1,VERB.I3MP.PI,>anuv-u_1,يُنُثُونَ,yunuvuwna,1,OK,,>a2u3,[nuv](0)[nuv](1),y/IV3MP+u/STEM+nuv/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,be_feminine;be_effeminate,[a-# >-# intrans](0)[u-# intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+intrans]_[CT:u-#]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2629,1325,OK-ONE,1,VERB.I3MP.PI,>aqar~_1,يُقَرُّونَ,yuqar~uwna,76,OK,,>a1a2~,[qorir](0)[qir~](1)[qorar](2)[qar~](3),y/IV3MP+u/STEM+qar~/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,ratify;accept,[u-# gem trans](0)(1)[u-# gem intrans](2)(3),[c-suff](0)(2)[v-suff](1)(3),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+gem+intrans]_[CT:u-#+v-suff]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2630,2001,OK-ONE,1,VERB.I3MP.PI,>aro>aY_1,يُرْأَُونَ,yuro>auwna,3,OK,,>a1o>aY,[ro](0)[ro](1),y/IV3MP+u/STEM+ro/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,show;demonstrate,[u-# #-}iy trans](0)[u-# #->ay intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+#->ay+defective+intrans]_[CT:u-#]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:#->ay]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#-aY+#-uw'+#-u&+#-iy'+#-iy+z-suff+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2631,1845,OK-ONE,1,VERB.I3MP.PI,>asA-u_1,يُؤسُونَ,yu&suwna,2,OK,,>a2aA,[s](0)[s](1),y/IV3MP+u&/STEM+s/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,nurse;pacify,[a-# >-# #-uw trans](0)[u-# >-# #-uw intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+>-#+#-uw+defective+intrans]_[CT:u-#+>-#]_[CF:h-pref],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:#-uw+w-suff||y-suff]_[CF:#-A'+#-a>+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+z-suff+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2632,1585,OK-ONE,1,VERB.I3MP.PI,>asA'_1,يُساؤُونَ,yusA&uwna,6,OK,,>a1aAo>,[s](0)[s](1),y/IV3MP+u/STEM+s/IV_PASS+A&/STEM+uwna/IVSUFF_SUBJ:3MP_MOOD:I,harm;offend,[u-# #-iy' trans](0)[u-# #-A' intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+#-A'+hollow+intrans]_[CT:u-#]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:#-A'+w-suff]_[CF:#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+y-suff+z-suff||A-suff+c-suff+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2633,2053,OK-ONE,1,VERB.I3MP.PI,>asar-i_1,يُؤسَرُونَ,yu&saruwna,2,OK,,>a2a3,[sir](0)[sar](1),y/IV3MP+u&/STEM+sar/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,capture;take_prisoner,[a-# >-# trans](0)[u-# >-# intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+>-#+intrans]_[CT:u-#+>-#]_[CF:h-pref],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2634,1897,OK-ONE,1,VERB.I3MP.PI,>ataY-i_1,يُؤتُونَ,yu&tuwna,3,OK,,>a2aY,[t](0)[t](1),y/IV3MP+u&/STEM+t/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,arrive;come;reach,[a-# >-# #-iy trans](0)[u-# >-# #-iy intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+>-#+#-iy+defective+intrans]_[CT:u-#+>-#]_[CF:h-pref],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:#-iy+w-suff||y-suff]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+z-suff+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2635,2105,OK-ONE,1,VERB.I3MP.PI,>awo$ak_1,يُوشَكُونَ,yuw$akuwna,4,OK,,>awo2a3,[w$ik](0)[w$ak](1),y/IV3MP+u/STEM+w$ak/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,be_on_the_verge_of;be_about_to;almost,[u-# intrans](0)(1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+intrans]_[CT:u-#]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2636,961,OK-ONE,1,VERB.I3MP.PI,>awoDaH_1,يُوضَحُونَ,yuwDaHuwna,2431,OK,,>awo2a3,[wDiH](0)[wDaH](1),y/IV3MP+u/STEM+wDaH/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,clarify;explain;indicate,[u-# trans](0)[u-# intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+intrans]_[CT:u-#]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2637,2157,OK-ONE,1,VERB.I3MP.PI,|man_1,يُؤمَنُونَ,yu&manuwna,2,OK,,>A2a3,[min](0)[man](1),y/IV3MP+u&/STEM+man/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,believe,[u-# >-# #n trans](0)[u-# >-# #n intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+>-#+#n+intrans]_[CT:u-#+>-#]_[CF:h-pref],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2638,753,OK-ONE,1,VERB.I3MP.PI,$A'-a_1,يُشاؤُونَ,yu$A&uwna,2,OK,,1aAo>,[$](0)[$](1),y/IV3MP+u/STEM+$/IV_PASS+A&/STEM+uwna/IVSUFF_SUBJ:3MP_MOOD:I,want;desire;wish,[a-# #-A' trans](0)[u-# #-A' intrans](1),[-](0)(1),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+#-A'+hollow+intrans]_[CT:u-#]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:#-A'+w-suff]_[CF:#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+y-suff+z-suff||A-suff+c-suff+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
2639,2640,OK-ZERO-E0-INTRANS,0,VERB.I1S.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,1
2640,2641,OK-ZERO-E0-INTRANS,0,VERB.I1P.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,0
2641,2642,OK-ZERO-E0-INTRANS,0,VERB.I2MS.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,1
2642,2643,OK-ZERO-E0-INTRANS,0,VERB.I2FS.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,0
2643,2644,OK-ZERO-E0-INTRANS,0,VERB.I2D.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,1
2644,2645,OK-ZERO-E0-INTRANS,0,VERB.I2MP.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,0
2645,2646,OK-ZERO-E0-INTRANS,0,VERB.I2FP.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,1
2646,2647,OK-ZERO-E0-INTRANS,0,VERB.I3MS.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,0
2647,2648,OK-ZERO-E0-INTRANS,0,VERB.I3FS.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,1
2648,2649,OK-ZERO-E0-INTRANS,0,VERB.I3MD.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,0
2649,2650,OK-ZERO-E0-INTRANS,0,VERB.I3FD.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,1
2650,2651,OK-ZERO-E0-INTRANS,0,VERB.I3MP.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,0
2651,2652,OK-ZERO-E0-INTRANS,0,VERB.I3FP.PI.E0,Hay~-a_1,,,2,OK,,1ay~,[Hoy](0)[Hoy](1),,,[a-# #-aA trans](0)[u-# #-aA intrans](1),[-](0)(1),,,,,PP0 PS0 XVox0 FSE0,1
2652,649,OK-ONE,1,VERB.I3MP.PI,$an~-u_1,يُشَنُّونَ,yu$an~uwna,17,OK,,1a2~,[$un~](0)[$onun](1)[$an~](2)[$onan](3),y/IV3MP+u/STEM+$an~/IV_PASS+uwna/IVSUFF_SUBJ:3MP_MOOD:I,wage;launch,[a-# #n gem trans](0)(1)[u-# #n gem intrans](2)(3),[v-suff](0)(2)[c-suff](1)(3),P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-],X:[I]_[CS:u-#+#n+gem+intrans]_[CT:u-#+v-suff]_[CF:>-#],S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-uw+#-}iy+#-aA+#->ay+#-aY+#-uw'+#-u&+#-iy'+#-iy+#-aY||#-aA],pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0,OK XVox0 M0 PP0 PS0,0
